Timestamp;JB1_TEM1.J_MV_Incomer_1#Real Energy Into the Load#kWh;JB1_TEM1.J_MV_Incomer_2#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_DB_AC1_Mainswitch#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_DB_AC2_Mainswitch#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_DB_CC_A_TCP#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_GeneratorAController#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_GeneratorBController#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_HVACAEBO#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_HVACBEBO#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_MDB_A_Mainswitch#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_MDB_B_Mainswitch#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_UPS_A_Mainswitch#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_UPS_B_Mainswitch#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_HVAC_A_Total_Load#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_HVAC_B_Total_Load#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_Main_Incomer_LSVP#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_MLV_A_Load#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_MLV_B_Load#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_Rectifier_A_Total_Load#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_Rectifier_B_Total_Load#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_UPS_A_Total_Load#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_UPS_B_Total_Load#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM2_Generator_A_Supply#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM2_Generator_B_Supply#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Gen_A_Supply#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Gen_B_Supply#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Rectifier_A_Supply#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Rectifier_B_Supply#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_HVAC_A_Supply#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_HVAC_B_Supply#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_LSVP#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_MLV_A#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_MLV_B#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_TEM_3_MLV_A_UPS#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_TEM_3_MLV_B_UPS#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_TEM_3_UPS_A3#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_TEM_3_UPS_B3#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Utility_Supply_To_EC_A#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Utility_Supply_To_EC_B#Real Energy Into the Load#kWh
2022/01/31 09:15;35602108;30775384;12032049;10374451;35528940;37075,1;47101,4;12032015;10374425;22021624;40559564;18977368;17394722;9181104,321;9805958,366;31873792;37218668,66;34504022,18;515910,44;60483,949;24591802,07;22508331,72;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7077455,5;5224162,362;32642944;30514525,6;25163865,48;16547698,5;14699391,52;4278395,137;3277153,516;30448026,76;24953049,69
2022/01/31 09:30;35602720;30775702;12032099;10374487;35529252;37075,1;47101,4;12032113;10374495;22021790;40559708;18977438;17394792;9181138,611;9805986,597;31874078;37218820,71;34504156,72;515912,309;60484,158;24591905,16;22508431,47;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7077486,5;5224192,893;32643234;30514666,31;25163994,31;16547781,83;14699473,09;4278410,824;3277153,516;30448155,79;24953178,74
2022/01/31 09:45;35603328;30776022;12032149;10374522;35529568;37075,1;47101,4;12032113;10374495;22021958;40559852;18977510;17394858;9181172,646;9806009,697;31874362;37218966,31;34504287;515914,183;60484,369;24592018,71;22508528,03;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7077514,5;5224227,732;32643526;30514811,84;25164146,68;16547887;14699554,96;4278426,369;3277153,516;30448298,07;24953330,22
2022/01/31 10:00;35603940;30776342;12032199;10374559;35529880;37075,1;47101,4;12032214;10374569;22022128;40560004;18977578;17394926;9181205,861;9806034,322;31874648;37219117,94;34504419,74;515916,038;60484,569;24592118,48;22508627,12;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7077543,5;5224263,409;32643816;30514956,12;25164296,07;16547980,01;14699640,43;4278441,16;3277153,516;30448463,2;24953479,88
2022/01/31 10:15;35604548;30776660;12032249;10374597;35530192;37075,1;47101,4;12032214;10374569;22022298;40560148;18977648;17394972;9181240,793;9806060,892;31874934;37219266,78;34504557,48;515917,87;60484,776;24592215,07;22508726,34;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7077572,5;5224293,768;32644108;30515098,99;25164447,18;16548072,07;14699722,5;4278456,53;3277153,516;30448610,42;24953621,26
2022/01/31 10:30;35605156;30776976;12032299;10374633;35530508;37075,1;47101,4;12032313;10374640;22022464;40560300;18977718;17395042;9181274,713;9806083,469;31875216;37219415,31;34504687,16;515919,726;60484,968;24592317,39;22508825,56;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7077601,5;5224328,228;32644398;30515244,83;25164590,69;16548167,27;14699802,29;4278471,908;3277153,516;30448738,91;24953767,91
2022/01/31 10:45;35605772;30777292;12032349;10374669;35530820;37075,1;47101,4;12032313;10374640;22022634;40560444;18977788;17395108;9181310,898;9806113,88;31875506;37219566,8;34504820,88;515921,611;60485,172;24592417,7;22508936,11;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7077631,5;5224361,015;32644690;30515386,81;25164732,31;16548263,9;14699884,4;4278488,303;3277153,516;30448883,17;24953912,19
2022/01/31 11:00;35606384;30777612;12032401;10374705;35531136;37075,1;47101,4;12032415;10374713;22022802;40560588;18977858;17395174;9181346,741;9806139,745;31875792;37219717,61;34504951,62;515923,432;60485,379;24592531,85;22509031,44;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7077660,5;5224394,996;32644982;30515530,72;25164860,66;16548360,82;14699967,8;4278501,669;3277153,516;30449050,18;24954051,5
2022/01/31 11:15;35606992;30777932;12032451;10374741;35531448;37075,1;47101,4;12032415;10374713;22022972;40560732;18977930;17395242;9181382,33;9806163,671;31876076;37219862,26;34505081,18;515925,207;60485,605;24592634,32;22509128,55;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7077688,5;5224430,134;32645272;30515680,96;25165011,85;16548445,95;14700040,65;4278517,055;3277153,516;30449178,05;24954194,51
2022/01/31 11:30;35607608;30778252;12032501;10374777;35531764;37075,1;47101,4;12032515;10374785;22023138;40560876;18977998;17395310;9181421,46;9806190,336;31876366;37220031,81;34505218,33;515927,334;60485,798;24592734,91;22509237,24;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7077717,5;5224466,186;32645564;30515832,25;25165162;16548543,31;14700124,05;4278534,524;3277153,516;30449328,25;24954343,92
2022/01/31 11:45;35608220;30778574;12032553;10374815;35532080;37075,1;47101,4;12032515;10374785;22023310;40561024;18978068;17395380;9181455,143;9806216,457;31876650;37220177,87;34505369,49;515929,205;60486,001;24592837,96;22509325,45;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7077737,5;5224502,12;32645858;30515984,01;25165311,93;16548637,86;14700207,34;4278549,806;3277153,516;30449476,5;24954486,17
2022/01/31 12:00;35608824;30778896;12032605;10374852;35532400;37075,1;47101,4;12032618;10374859;22023480;40561172;18978140;17395446;9181488,979;9806236,848;31876930;37220327,27;34505495,7;515930,958;60486,206;24592934,19;22509436,68;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7077768;5224539,434;32646152;30516134,24;25165453,01;16548731,78;14700290,8;4278565,283;3277153,516;30449621,02;24954633,73
2022/01/31 12:15;35609444;30779220;12032657;10374891;35532716;37075,1;47101,4;12032618;10374859;22023652;40561320;18978210;17395514;9181523,949;9806263,269;31877216;37220472,84;34505626,7;515932,796;60486,404;24593036,46;22509533,67;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7077798,5;5224574,396;32646448;30516275,89;25165598,26;16548837,61;14700370,3;4278580,239;3277153,516;30449766,24;24954784,52
2022/01/31 12:30;35610052;30779540;12032709;10374929;35533032;37075,1;47101,4;12032721;10374934;22023822;40561468;18978278;17395582;9181559,581;9806289,891;31877500;37220618,89;34505753,98;515934,64;60486,612;24593140,51;22509633,35;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7077829,5;5224611,047;32646744;30516424,69;25165749,42;16548919,4;14700454,43;4278595,467;3277153,516;30449916,65;24954948,24
2022/01/31 12:45;35610668;30779864;12032763;10374965;35533352;37075,1;47101,4;12032721;10374934;22023998;40561620;18978350;17395654;9181595,849;9806314,895;31877786;37220764,76;34505886,67;515936,47;60486,836;24593240,59;22509729,88;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7077859,5;5224647,986;32647040;30516580,11;25165897,44;16549025,6;14700536,75;4278610,631;3277153,516;30450066,73;24955091,96
2022/01/31 13:00;35611284;30780188;12032817;10375003;35533672;37075,1;47101,4;12032826;10375009;22024174;40561764;18978422;17395722;9181631,289;9806340,591;31878072;37220936,25;34506021,27;515938,523;60486,972;24593356,16;22509830,11;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7077891,5;5224681,587;32647338;30516712,85;25166047,08;16549122,56;14700609,27;4278625,541;3277153,516;30450215,81;24955240,32
2022/01/31 13:15;35611892;30780516;12032869;10375041;35533984;37075,1;47101,4;12032826;10375009;22024342;40561912;18978492;17395790;9181671,659;9806363,613;31878356;37221065,67;34506152,27;515941,546;60486,972;24593455,6;22509931,42;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7077924,5;5224720,227;32647636;30516867,58;25166197,83;16549205,54;14700694,71;4278641,074;3277153,516;30450365,35;24955387,74
2022/01/31 13:30;35612512;30780842;12032920;10375078;35534300;37075,1;47101,4;12032929;10375083;22024512;40562064;18978562;17395858;9181706,728;9806392,051;31878646;37221237,64;34506286,83;515944,226;60486,972;24593552,76;22510029,35;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7077956,5;5224759,148;32647934;30517012,46;25166352,08;16549311,64;14700779,6;4278658,076;3277153,516;30450511,91;24955529,73
2022/01/31 13:45;35613128;30781166;12032972;10375117;35534620;37075,1;47101,4;12032929;10375083;22024684;40562212;18978632;17395926;9181742,042;9806416,086;31878930;37221386,57;34506423,88;515946,031;60487,148;24593655,51;22510125,64;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7077989,5;5224795,877;32648232;30517159,84;25166488,72;16549396,05;14700851,4;4278673,225;3277153,516;30450658,86;24955683,24
2022/01/31 14:00;35613744;30781486;12033026;10375153;35534944;37075,1;47101,4;12033034;10375159;22024858;40562312;18978702;17395972;9181777,251;9806441,926;31879216;37221530,92;34506554,59;515947,813;60487,314;24593768,56;22510224,81;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078022;5224836,839;32648526;30517312,26;25166642,33;16549494,22;14700935,49;4278685,059;3277153,516;30450811,81;24955825,78
2022/01/31 14:15;35614364;30781806;12033079;10375192;35535260;37075,1;47101,4;12033034;10375159;22025028;40562464;18978772;17396038;9181813,902;9806472,058;31879506;37221683,02;34506692,01;515949,631;60487,504;24593867,2;22510332,12;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078046,5;5224877,631;32648822;30517466,65;25166792,81;16549589,91;14701025,43;4278697,069;3277153,516;30450965,09;24955975,99
2022/01/31 14:30;35614976;30782132;12033131;10375231;35535576;37075,1;47101,4;12033138;10375235;22025202;40562612;18978842;17396106;9181854,22;9806494,609;31879790;37221830,57;34506821,2;515951,436;60487,667;24593964,27;22510431,02;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078082,5;5224923,281;32649120;30517623,61;25166946,77;16549684,6;14701107,41;4278710,076;3277153,516;30451116,64;24956120,85
2022/01/31 14:45;35615600;30782458;12033185;10375269;35535900;37075,1;47101,4;12033138;10375235;22025380;40562756;18978912;17396174;9181889,929;9806520,789;31880080;37222000,33;34506974,21;515953,281;60487,825;24594077,32;22510528,66;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078118,5;5224961,423;32649420;30517755,93;25167076,05;16549779,05;14701179,42;4278723,016;3277153,516;30451264,18;24956270,41
2022/01/31 15:00;35616220;30782784;12033241;10375310;35536224;37075,1;47101,4;12033245;10375311;22025556;40562908;18978982;17396242;9181926,812;9806550,41;31880368;37222130,82;34507102,78;515955,312;60488,008;24594177,15;22510624,79;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078154,5;5225008,865;32649718;30517919,28;25167241,15;16549872,16;14701269,64;4278735,633;3277153,516;30451416,42;24956420,34
2022/01/31 15:15;35616840;30783112;12033295;10375349;35536544;37075,1;47101,4;12033245;10375311;22025728;40563060;18979056;17396310;9181963,268;9806575,915;31880654;37222286,89;34507238,3;515957,11;60488,162;24594283,05;22510722,52;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078192,5;5225050,849;32650018;30518066,99;25167390,44;16549970,52;14701350,71;4278747,868;3277153,516;30451571,69;24956566,51
2022/01/31 15:30;35617460;30783440;12033349;10375388;35536860;37075,1;47101,4;12033352;10375389;22025898;40563204;18979126;17396380;9181998,4;9806604,484;31880944;37222456,29;34507375,64;515958,935;60488,323;24594380,78;22510820,57;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078229,5;5225089,139;32650318;30518212,42;25167540,93;16550062,81;14701422,28;4278760,857;3277153,516;30451726,86;24956715,08
2022/01/31 15:45;35618084;30783768;12033403;10375427;35537184;37075,1;47101,4;12033352;10375389;22026072;40563356;18979198;17396446;9182033,251;9806630,887;31881230;37222606,96;34507509,35;515960,767;60488,495;24594482,8;22510920,22;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078267;5225135,184;32650618;30518365,59;25167689,32;16550157,63;14701514,27;4278773,3;3277153,516;30451872,98;24956862,45
2022/01/31 16:00;35618700;30784090;12033456;10375465;35537508;37075,1;47101,4;12033459;10375465;22026250;40563508;18979266;17396514;9182068,572;9806654,67;31881514;37222753,22;34507636,21;515962,592;60488,655;24594582,21;22511030,82;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078301,5;5225179,247;32650912;30518511,24;25167817,17;16550253,68;14701595,5;4278784,98;3277153,516;30452022,1;24957007
2022/01/31 16:15;35619320;30784412;12033509;10375491;35537824;37075,1;47101,4;12033459;10375465;22026424;40563656;18979336;17396582;9182109,84;9806686,949;31881806;37222908,81;34507789,93;515964,384;60488,815;24594681,74;22511128,34;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078335,5;5225214,448;32651208;30518659,66;25167969,51;16550347,72;14701677,84;4278797,603;3277153,516;30452173,41;24957153,28
2022/01/31 16:30;35619936;30784740;12033563;10375529;35538144;37075,1;47101,4;12033565;10375540;22026594;40563804;18979406;17396650;9182146,889;9806712,737;31882092;37223058,52;34507923,55;515966,423;60489;24594794,37;22511223,7;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078374,5;5225262,008;32651510;30518814,06;25168120,91;16550443,58;14701750,96;4278810,14;3277153,516;30452321,47;24957304,82
2022/01/31 16:45;35620552;30785066;12033614;10375567;35538464;37075,1;47101,4;12033565;10375540;22026762;40563956;18979474;17396718;9182183,943;9806737,909;31882378;37223203,17;34508057,58;515968,271;60489,143;24594893,61;22511317,56;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078411,5;5225307,187;32651810;30518969,53;25168275,96;16550542,35;14701836;4278823,612;3277153,516;30452469,31;24957456,93
2022/01/31 17:00;35621172;30785390;12033667;10375606;35538784;37075,1;47101,4;12033670;10375617;22026938;40564108;18979546;17396786;9182221,287;9806766,084;31882666;37223349,82;34508193,78;515970,116;60489,33;24594992,32;22511416,02;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078447,5;5225351,89;32652110;30519123,43;25168433,21;16550634,59;14701916,69;4278835,506;3277153,516;30452616,88;24957603,69
2022/01/31 17:15;35621788;30785716;12033721;10375645;35539104;37075,1;47101,4;12033670;10375617;22027110;40564260;18979614;17396854;9182255,244;9806793,524;31882952;37223496,4;34508328,93;515971,965;60489,504;24595090,92;22511528,05;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078471;5225395,832;32652408;30519254,49;25168567,06;16550729,62;14701995,86;4278847,444;3277153,516;30452768,58;24957752,78
2022/01/31 17:30;35622404;30786036;12033774;10375682;35539420;37075,1;47101,4;12033775;10375693;22027278;40564404;18979682;17396922;9182289,286;9806822,638;31883238;37223643,51;34508460,65;515973,81;60489,669;24595203,02;22511627,71;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078507;5225439,189;32652704;30519421,55;25168718,47;16550825,51;14702074,05;4278859,756;3277153,516;30452922,32;24957906,09
2022/01/31 17:45;35623020;30786364;12033827;10375721;35539744;37075,1;47101,4;12033775;10375693;22027450;40564556;18979754;17396990;9182323,591;9806850,192;31883522;37223807,47;34508592,71;515975,614;60489,84;24595297,72;22511723,59;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078541,5;5225483,747;32653006;30519573,98;25168875,24;16550926,29;14702164,21;4278872,85;3277153,516;30453074,64;24958059,86
2022/01/31 18:00;35623636;30786694;12033881;10375759;35540060;37075,1;47101,4;12033882;10375771;22027626;40564708;18979822;17397058;9182357,463;9806881,871;31883808;37223950,4;34508724,67;515977,423;60490,009;24595396,41;22511816,19;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078579;5225525,203;32653310;30519707,62;25169012,46;16551011,92;14702245,78;4278887,405;3277153,516;30453225,91;24958207,14
2022/01/31 18:15;35624248;30787020;12033917;10375800;35540376;37075,1;47101,4;12033882;10375771;22027794;40564856;18979890;17397126;9182393,032;9806908,877;31884092;37224095,1;34508860,59;515979,264;60490,179;24595508,65;22511912,32;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078612,5;5225561,415;32653612;30519866,34;25169169,89;16551108,88;14702326,28;4278902,855;3277153,516;30453378,25;24958354,08
2022/01/31 18:30;35624864;30787348;12033969;10375837;35540696;37075,1;47101,4;12033987;10375846;22027964;40565004;18979962;17397170;9182430,217;9806937,998;31884376;37224240,03;34508996,11;515981,066;60490,376;24595610,82;22512010,72;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078647;5225599,893;32653912;30520022,29;25169324,64;16551205,44;14702397,24;4278920,098;3277153,516;30453532,44;24958504,22
2022/01/31 18:45;35625480;30787674;12034023;10375877;35541016;37075,1;47101,4;12033987;10375846;22028136;40565156;18980030;17397238;9182462,7;9806967,294;31884660;37224387,63;34509132,21;515982,843;60490,553;24595713,16;22512121,13;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078679,5;5225639,301;32654212;30520168,62;25169467,33;16551300,13;14702487,69;4278935,653;3277153,516;30453680,23;24958653,76
2022/01/31 19:00;35626092;30787998;12034080;10375915;35541332;37075,1;47101,4;12034091;10375922;22028310;40565304;18980102;17397306;9182495,025;9806995,614;31884948;37224546,73;34509277,95;515984,729;60490,727;24595813,87;22512213,93;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078713,5;5225676,766;32654510;30520312,41;25169613,11;16551395,2;14702567,13;4278950,799;3277153,516;30453815,37;24958802,03
2022/01/31 19:15;35626704;30788322;12034133;10375954;35541652;37075,1;47101,4;12034091;10375922;22028480;40565452;18980170;17397372;9182527,172;9807024,309;31885232;37224692,8;34509413,11;515986,524;60490,901;24595913,26;22512310,04;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078746,5;5225713,451;32654808;30520477,97;25169765,78;16551486,99;14702647,68;4278966,211;3277153,516;30453971,44;24958961,28
2022/01/31 19:30;35627312;30788646;12034183;10375990;35541964;37075,1;47101,4;12034194;10375995;22028650;40565600;18980238;17397438;9182558,769;9807052,425;31885516;37224835,9;34509544,12;515988,306;60491,079;24596013,63;22512407,37;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078777,5;5225749,531;32655106;30520607,44;25169917,25;16551592,36;14702729,32;4278981,821;3277153,516;30454121,8;24959107,42
2022/01/31 19:45;35627920;30788968;12034235;10376029;35542280;37075,1;47101,4;12034194;10375995;22028818;40565700;18980308;17397506;9182593,428;9807078,846;31885800;37224981,64;34509674,45;515990,365;60491,25;24596116,93;22512501,67;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078808,5;5225785,873;32655402;30520776,69;25170067,41;16551684,88;14702810,27;4278996,87;3277153,516;30454273,77;24959254,28
2022/01/31 20:00;35628532;30789290;12034286;10376066;35542596;37075,1;47101,4;12034297;10376070;22028990;40565844;18980378;17397570;9182631,021;9807106,078;31886082;37225144,22;34509822,97;515992,122;60491,421;24596214,86;22512608,67;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078840,5;5225822,011;32655698;30520920,42;25170211,84;16551779,45;14702892,61;4279012,382;3277153,516;30454425,37;24959404,68
2022/01/31 20:15;35629144;30789612;12034339;10376104;35542912;37075,1;47101,4;12034297;10376070;22029160;40565988;18980446;17397638;9182664,241;9807133,389;31886366;37225288,49;34509954,34;515994,002;60491,617;24596316,33;22512707,35;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078862,5;5225859,241;32655996;30521071,83;25170364,15;16551872,23;14702976,06;4279028,406;3277153,516;30454573,52;24959553,22
2022/01/31 20:30;35629748;30789934;12034391;10376141;35543228;37075,1;47101,4;12034399;10376145;22029274;40566132;18980516;17397706;9182696,903;9807157,783;31886642;37225436,94;34510084,47;515995,791;60491,794;24596415,82;22512803,76;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078893,5;5225894,022;32656292;30521203,9;25170496,74;16551964,73;14703055,44;4279044,494;3277153,516;30454726,87;24959698,28
2022/01/31 20:45;35630356;30790258;12034443;10376179;35543540;37075,1;47101,4;12034399;10376145;22029444;40566280;18980586;17397772;9182730,483;9807186,334;31886924;37225580,79;34510213,84;515997,614;60491,961;24596527,32;22512897,35;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078925,5;5225928,68;32656590;30521359,8;25170649,45;16552059,52;14703135,28;4279059,97;3277153,516;30454876,58;24959844,22
2022/01/31 21:00;35630964;30790582;12034494;10376216;35543856;37075,1;47101,4;12034502;10376219;22029612;40566424;18980658;17397838;9182763,882;9807214,192;31887208;37225728,02;34510345,53;515999,42;60492,13;24596629,64;22513005,66;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078956,5;5225964,594;32656888;30521508,79;25170803,22;16552165,52;14703225,66;4279074,551;3277153,516;30455021,49;24959992,44
2022/01/31 21:15;35631572;30790904;12034545;10376253;35544172;37075,1;47101,4;12034502;10376219;22029782;40566568;18980726;17397906;9182797,233;9807237,387;31887488;37225873,67;34510475,3;516001,252;60492,293;24596729,53;22513104,14;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7078988;5225999,654;32657184;30521653,68;25170958,12;16552259,21;14703306,64;4279090,119;3277153,516;30455167,58;24960136,2
2022/01/31 21:30;35632180;30791226;12034597;10376291;35544488;37075,1;47101,4;12034605;10376294;22029952;40566716;18980794;17397972;9182829,963;9807266,808;31887772;37226017,48;34510622,99;516003,063;60492,481;24596827,48;22513199,21;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7079019,5;5226033,828;32657480;30521802,33;25171106,19;16552345,14;14703379,7;4279105,497;3277153,516;30455319,72;24960277,64
2022/01/31 21:45;35632784;30791548;12034647;10376329;35544800;37075,1;47101,4;12034605;10376294;22030124;40566868;18980862;17398038;9182861,94;9807291,974;31888050;37226177,66;34510751;516005,059;60492,648;24596925,56;22513291,57;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7079051;5226069,233;32657778;30521966,89;25171250,64;16552443,04;14703465,47;4279120,273;3277153,516;30455465,51;24960426,05
2022/01/31 22:00;35633392;30791870;12034699;10376366;35545112;37075,1;47101,4;12034706;10376369;22030296;40567012;18980934;17398106;9182894,564;9807317,754;31888332;37226320,76;34510879,89;516006,883;60492,808;24597038,67;22513389,05;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7079083;5226103,626;32658074;30522113;25171398,66;16552541,71;14703551,26;4279137,095;3277153,516;30455618,1;24960588,49
2022/01/31 22:15;35633996;30792190;12034749;10376403;35545424;37075,1;47101,4;12034706;10376369;22030462;40567164;18981002;17398174;9182927,176;9807349,759;31888614;37226464,96;34511012,65;516008,665;60492,979;24597136,67;22513485,43;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7079114;5226142,516;32658368;30522245,88;25171546,41;16552635,93;14703633,54;4279152,072;3277153,516;30455771,03;24960733,04
2022/01/31 22:30;35634596;30792510;12034799;10376439;35545740;37075,1;47101,4;12034806;10376441;22030622;40567308;18981070;17398242;9182963,272;9807373,942;31888892;37226608,44;34511144,16;516010,448;60493,146;24597234,64;22513596,09;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7079145,5;5226172,686;32658662;30522397,32;25171690,84;16552727,47;14703714,73;4279167,515;3277153,516;30455905,32;24960873,18
2022/01/31 22:45;35635204;30792828;12034849;10376477;35546052;37075,1;47101,4;12034806;10376441;22030794;40567460;18981140;17398308;9182994,933;9807401,305;31889174;37226748,73;34511276,76;516012,239;60493,31;24597334,41;22513689,55;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7079176,5;5226208,672;32658954;30522560,11;25171839;16552824,11;14703793,36;4279182,828;3277153,516;30456052,86;24961021,53
2022/01/31 23:00;35635812;30793146;12034901;10376515;35546368;37075,1;47101,4;12034907;10376515;22030962;40567608;18981210;17398374;9183027,126;9807429,325;31889458;37226893,79;34511430,32;516014,272;60493,482;24597433,44;22513786,14;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7079197,5;5226242,813;32659246;30522691,14;25171983,28;16552918,62;14703874,16;4279197,69;3277153,516;30456195,7;24961167,6
2022/01/31 23:15;35636416;30793462;12034953;10376552;35546680;37075,1;47101,4;12034907;10376515;22031130;40567756;18981278;17398442;9183059,787;9807452,826;31889736;37227056,38;34511557,87;516016,133;60493,651;24597537,26;22513880,8;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7079228;5226276,437;32659538;30522836,93;25172111,03;16553012,62;14703949,86;4279212,654;3277153,516;30456342,8;24961295,87
2022/01/31 23:30;35637020;30793780;12035003;10376577;35546996;37075,1;47101,4;12035009;10376589;22031300;40567900;18981348;17398510;9183093,04;9807478,396;31890018;37227204,33;34511689,32;516017,971;60493,834;24597636,61;22513975,58;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7079259;5226309,628;32659828;30522985,92;25172254,18;16553107,68;14704030,41;4279227,144;3277153,516;30456495,47;24961455,28
2022/01/31 23:45;35637624;30794094;12035055;10376615;35547304;37075,1;47101,4;12035009;10376589;22031464;40568044;18981418;17398574;9183126,989;9807505,02;31890300;37227351,28;34511823,42;516019,765;60494,01;24597738,18;22514083,92;205080,796;210589,853;83413,376;80192,394;0,055;0,001;7079290,5;5226343,737;32660118;30523130,3;25172414,97;16553203,68;14704110,92;4279242,255;3277153,516;30456644,79;24961599,15
