,DB1_TEM1.D_TEM_1_Main_Incomer_8420#Real Energy Into the Load#kWh,DB1_TEM1.DB1_TEM1_Gen_Total_Load_MLVA#Real Energy Into the Load#kWh,DB1_TEM1.DB1_TEM1_Gen_Total_Load_MLVB#Real Energy Into the Load#kWh,DB1_TEM1.DB1_TEM1_HVAC_A_Supply#Real Energy Into the Load#kWh,DB1_TEM1.DB1_TEM1_HVAC_B_Supply#Real Energy Into the Load#kWh,DB1_TEM1.DB1_TEM1_UPS_A_Supply#Real Energy Into the Load#kWh,DB1_TEM1.DB1_TEM1_UPS_B_Supply#Real Energy Into the Load#kWh,Timestamp
307,8119084.0,,,4765903.098,2688304.255,6265395.907,5161295.55,2021-01-04 05:00:00
308,,,,4765930.396,2688309.624,6265435.98,5161332.083,2021-01-04 05:15:00
309,8119328.5,,,4765956.123,2688314.711,6265482.493,5161366.658,2021-01-04 05:30:00
310,,,,4765982.967,2688320.543,6265523.835,5161403.117,2021-01-04 05:45:00
311,8119578.0,,,4766010.61,2688325.757,6265563.469,5161442.798,2021-01-04 06:00:00
312,,,,4766041.719,2688331.126,6265604.683,5161477.209,2021-01-04 06:15:00
313,8119821.5,,,4766066.847,2688337.018,6265651.323,5161516.552,2021-01-04 06:30:00
314,,,,4766096.696,2688342.174,6265691.011,5161552.24,2021-01-04 06:45:00
315,8120069.5,,,4766124.568,2688348.056,6265736.39,5161586.713,2021-01-04 07:00:00
316,,,,4766152.862,2688353.431,6265776.139,5161626.16,2021-01-04 07:15:00
317,8120319.5,,,4766179.279,2688358.99,6265822.135,5161660.666,2021-01-04 07:30:00
318,,,,4766208.596,2688364.228,6265863.422,5161700.095,2021-01-04 07:45:00
319,8120572.5,,,4766235.65,2688370.233,6265904.272,5161736.859,2021-01-04 08:00:00
320,,,,4766268.658,2688375.501,6265951.42,5161771.745,2021-01-04 08:15:00
321,8120824.5,,,4766295.166,2688381.745,6265991.264,5161807.699,2021-01-04 08:30:00
322,,,,4766322.83,2688387.049,6266032.569,5161848.403,2021-01-04 08:45:00
323,8121080.0,,,4766355.72,2688392.401,6266078.221,5161883.025,2021-01-04 09:00:00
324,,,,4766383.678,2688398.706,6266118.164,5161922.67,2021-01-04 09:15:00
325,8121331.5,,,4766414.447,2688404.049,6266163.872,5161957.32,2021-01-04 09:30:00
326,,,,4766443.14,2688410.198,6266204.964,5161996.915,2021-01-04 09:45:00
327,8121587.5,,,4766475.524,2688415.692,6266245.427,5162031.587,2021-01-04 10:00:00
328,,,,4766503.661,2688421.951,6266291.399,5162066.362,2021-01-04 10:15:00
329,8121845.0,,,4766536.19,2688427.65,6266333.587,5162108.486,2021-01-04 10:30:00
330,,,,4766564.427,2688433.152,6266374.724,5162143.182,2021-01-04 10:45:00
331,8122101.5,,,4766594.831,2688438.733,6266421.974,5162182.87,2021-01-04 11:00:00
332,,,,4766623.312,2688444.941,6266462.049,5162217.542,2021-01-04 11:15:00
333,8122357.0,,,4766657.09,2688450.392,6266507.833,5162253.438,2021-01-04 11:30:00
334,,,,4766685.087,2688456.037,6266548.844,5162293.024,2021-01-04 11:45:00
335,8122611.5,,,4766713.953,2688462.414,6266590.761,5162327.654,2021-01-04 12:00:00
336,,,,4766748.442,2688468.065,6266636.714,5162367.259,2021-01-04 12:15:00
337,8122869.5,,,4766777.417,2688473.486,6266677.007,5162403.134,2021-01-04 12:30:00
338,,,,4766806.718,2688479.739,6266722.949,5162437.745,2021-01-04 12:45:00
339,8123126.5,,,4766840.543,2688485.216,6266763.23,5162478.575,2021-01-04 13:00:00
340,,,,4766869.734,2688491.674,6266805.648,5162514.53,2021-01-04 13:15:00
341,8123385.5,,,4766899.069,2688497.345,6266852.311,5162550.307,2021-01-04 13:30:00
342,,,,4766931.229,2688502.967,6266892.735,5162589.881,2021-01-04 13:45:00
343,8123644.0,,,4766960.427,2688509.22,6266934.532,5162625.792,2021-01-04 14:00:00
344,,,,4766993.719,2688514.873,6266976.115,5162661.419,2021-01-04 14:15:00
345,8123900.0,,,4767021.812,2688520.317,6267019.045,5162701.251,2021-01-04 14:30:00
346,,,,4767051.155,2688526.732,6267065.149,5162735.885,2021-01-04 14:45:00
347,8124160.0,,,4767084.78,2688532.165,6267105.432,5162770.842,2021-01-04 15:00:00
348,,,,4767113.138,2688537.694,6267151.587,5162812.327,2021-01-04 15:15:00
349,8124416.0,,,4767142.528,2688544.186,6267192.896,5162847.234,2021-01-04 15:30:00
350,,,,4767175.567,2688549.715,6267239.378,5162883.036,2021-01-04 15:45:00
351,8124671.5,,,4767204.827,2688555.181,6267281.029,5162922.627,2021-01-04 16:00:00
352,,,,4767233.63,2688561.355,6267321.279,5162958.482,2021-01-04 16:15:00
353,8124927.0,,,4767265.328,2688566.811,6267367.509,5162994.301,2021-01-04 16:30:00
354,,,,4767293.919,2688572.308,6267407.714,5163034.801,2021-01-04 16:45:00
355,8125180.0,,,4767322.836,2688578.468,6267454.981,5163069.659,2021-01-04 17:00:00
356,,,,4767352.692,2688583.843,6267495.113,5163104.283,2021-01-04 17:15:00
357,8125432.0,,,4767381.545,2688589.981,6267541.008,5163145.044,2021-01-04 17:30:00
358,,,,4767411.567,2688595.332,6267583.98,5163179.617,2021-01-04 17:45:00
359,8125684.0,,,4767438.806,2688601.439,6267625.57,5163215.513,2021-01-04 18:00:00
360,,,,4767466.514,2688606.773,6267667.077,5163252.077,2021-01-04 18:15:00
361,8125939.5,,,4767500.676,2688612.472,6267708.821,5163294.18,2021-01-04 18:30:00
362,,,,4767526.873,2688618.591,6267754.756,5163329.082,2021-01-04 18:45:00
363,8126190.0,,,4767554.941,2688623.891,6267794.842,5163366.183,2021-01-04 19:00:00
364,,,,4767586.807,2688630.13,6267840.841,5163403.275,2021-01-04 19:15:00
365,8126444.5,,,4767615.246,2688635.386,6267882.582,5163439.102,2021-01-04 19:30:00
366,,,,4767642.409,2688641.374,6267924.642,5163474.958,2021-01-04 19:45:00
367,8126697.0,,,4767672.798,2688646.808,6267970.699,5163514.49,2021-01-04 20:00:00
368,,,,4767699.2,2688652.036,6268013.97,5163550.351,2021-01-04 20:15:00
369,8126948.0,,,4767730.666,2688658.023,6268055.606,5163585.425,2021-01-04 20:30:00
370,,,,4767758.43,2688663.443,6268095.973,5163625.834,2021-01-04 20:45:00
371,8127202.5,,,4767786.763,2688668.697,6268138.895,5163660.425,2021-01-04 21:00:00
372,,,,4767814.155,2688674.877,6268186.925,5163701.287,2021-01-04 21:15:00
373,8127452.5,,,4767843.987,2688680.124,6268227.788,5163735.978,2021-01-04 21:30:00
374,,,,4767872.542,2688686.128,6268268.92,5163771.766,2021-01-04 21:45:00
375,8127705.5,,,4767899.409,2688691.548,6268315.161,5163812.568,2021-01-04 22:00:00
376,,,,4767929.209,2688697.053,6268357.15,5163847.205,2021-01-04 22:15:00
377,8127959.5,,,4767959.666,2688702.519,6268403.173,5163881.806,2021-01-04 22:30:00
378,,,,4767986.135,2688708.572,6268445.002,5163922.575,2021-01-04 22:45:00
379,8128209.5,,,4768015.268,2688713.948,6268487.908,5163958.39,2021-01-04 23:00:00
380,,,,4768045.864,2688719.344,6268529.381,5163994.147,2021-01-04 23:15:00
381,8128460.0,,,4768072.902,2688725.341,6268571.289,5164033.627,2021-01-04 23:30:00
382,,,,4768103.074,2688730.588,6268617.321,5164069.391,2021-01-04 23:45:00
383,8128706.5,,,4768130.338,2688736.541,6268658.741,5164105.094,2021-01-05 00:00:00
384,,,,4768159.474,2688741.853,6268700.213,5164142.048,2021-01-05 00:15:00
385,8128956.0,,,4768187.52,2688747.306,6268747.287,5164178.823,2021-01-05 00:30:00
386,,,,4768218.459,2688753.266,6268787.902,5164218.361,2021-01-05 00:45:00
387,8129202.5,,,4768244.365,2688758.46,6268827.885,5164253.999,2021-01-05 01:00:00
388,,,,4768271.7,2688764.448,6268874.973,5164288.447,2021-01-05 01:15:00
389,8129450.0,,,4768303.161,2688769.83,6268914.919,5164329.0,2021-01-05 01:30:00
390,,,,4768331.038,2688775.749,6268960.697,5164365.847,2021-01-05 01:45:00
391,8129699.0,,,4768357.097,2688781.122,6269001.466,5164402.486,2021-01-05 02:00:00
392,,,,4768387.27,2688786.469,6269043.831,5164437.386,2021-01-05 02:15:00
393,8129946.0,,,4768415.361,2688791.735,6269084.31,5164472.743,2021-01-05 02:30:00
394,,,,4768442.311,2688797.864,6269130.784,5164513.293,2021-01-05 02:45:00
395,8130194.0,,,4768472.99,2688803.063,6269173.62,5164547.67,2021-01-05 03:00:00
396,,,,4768499.956,2688809.03,6269214.063,5164587.005,2021-01-05 03:15:00
397,8130442.0,,,4768526.624,2688814.426,6269261.117,5164621.382,2021-01-05 03:30:00
398,,,,4768558.851,2688819.622,6269301.039,5164655.781,2021-01-05 03:45:00
399,8130689.5,,,4768584.919,2688825.683,6269342.233,5164695.016,2021-01-05 04:00:00
400,,,,4768615.514,2688830.936,6269388.11,5164730.624,2021-01-05 04:15:00
401,8130936.5,,,4768641.313,2688836.87,6269429.566,5164770.841,2021-01-05 04:30:00
402,,,,4768673.52,2688842.243,6269475.169,5164806.211,2021-01-05 04:45:00
403,8131184.0,,,4768699.766,2688847.435,6269514.943,5164842.306,2021-01-05 05:00:00
404,,,,4768728.054,2688853.36,6269560.267,5164877.16,2021-01-05 05:15:00
405,8131427.5,,,4768756.44,2688858.745,6269600.149,5164917.121,2021-01-05 05:30:00
406,,,,4768784.696,2688864.163,6269641.547,5164951.436,2021-01-05 05:45:00
407,8131678.0,,,4768811.77,2688870.173,6269682.944,5164986.351,2021-01-05 06:00:00
408,,,,4768843.292,2688875.54,6269729.162,5165027.491,2021-01-05 06:15:00
409,8131921.0,,,4768870.661,2688881.489,6269769.514,5165061.923,2021-01-05 06:30:00
410,,,,4768896.491,2688886.689,6269814.949,5165096.986,2021-01-05 06:45:00
411,8132166.5,,,4768929.516,2688892.084,6269854.654,5165137.004,2021-01-05 07:00:00
412,,,,4768957.508,2688898.075,6269900.134,5165172.697,2021-01-05 07:15:00
413,8132410.5,,,4768985.068,2688903.62,6269941.363,5165212.107,2021-01-05 07:30:00
414,,,,4769011.549,2688909.005,6269982.619,5165247.824,2021-01-05 07:45:00
415,8132657.5,,,4769042.366,2688914.259,6270028.138,5165283.589,2021-01-05 08:00:00
416,,,,4769070.802,2688920.254,6270069.053,5165319.394,2021-01-05 08:15:00
417,8132909.5,,,4769099.562,2688925.884,6270111.241,5165359.813,2021-01-05 08:30:00
418,,,,4769130.717,2688931.343,6270154.302,5165394.714,2021-01-05 08:45:00
419,8133160.0,,,4769157.776,2688937.493,6270195.656,5165429.296,2021-01-05 09:00:00
420,,,,4769185.97,2688943.028,6270237.097,5165469.897,2021-01-05 09:15:00
421,8133410.5,,,4769219.291,2688948.389,6270285.607,5165504.687,2021-01-05 09:30:00
422,,,,4769248.334,2688954.57,6270325.692,5165540.508,2021-01-05 09:45:00
423,8133661.5,,,4769278.753,2688960.144,6270367.182,5165580.126,2021-01-05 10:00:00
424,,,,4769308.841,2688966.313,6270412.99,5165614.775,2021-01-05 10:15:00
425,8133916.0,,,4769337.63,2688971.73,6270453.087,5165654.388,2021-01-05 10:30:00
426,,,,4769370.103,2688977.356,6270500.13,5165690.121,2021-01-05 10:45:00
427,8134169.0,,,4769398.223,2688983.765,6270541.061,5165729.851,2021-01-05 11:00:00
428,,,,4769433.379,2688989.2,6270582.454,5165764.498,2021-01-05 11:15:00
429,8134424.0,,,4769461.45,2688995.384,6270628.611,5165804.116,2021-01-05 11:30:00
430,,,,4769489.609,2689001.171,6270668.963,5165838.931,2021-01-05 11:45:00
431,8134682.5,,,4769524.787,2689006.677,6270715.209,5165878.742,2021-01-05 12:00:00
432,,,,4769554.908,2689012.959,6270755.879,5165915.175,2021-01-05 12:15:00
433,8134940.5,,,4769584.221,2689018.657,6270797.812,5165950.262,2021-01-05 12:30:00
434,,,,4769619.002,2689024.178,6270843.811,5165990.29,2021-01-05 12:45:00
435,8135200.0,,,4769648.53,2689030.474,6270885.31,5166027.251,2021-01-05 13:00:00
436,,,,4769683.124,2689036.025,6270931.152,5166062.113,2021-01-05 13:15:00
437,8135458.5,,,4769712.966,2689041.757,6270972.51,5166101.836,2021-01-05 13:30:00
438,,,,4769747.929,2689048.034,6271014.25,5166136.612,2021-01-05 13:45:00
439,8135716.0,,,4769776.233,2689053.638,6271060.623,5166172.591,2021-01-05 14:00:00
440,,,,4769805.402,2689059.255,6271101.004,5166213.619,2021-01-05 14:15:00
441,8135970.5,,,4769837.403,2689064.916,6271142.567,5166249.577,2021-01-05 14:30:00
442,,,,4769865.8,2689071.075,6271190.156,5166284.346,2021-01-05 14:45:00
443,8136225.5,,,4769897.331,2689076.534,6271230.588,5166324.078,2021-01-05 15:00:00
444,,,,4769925.579,2689082.056,6271270.938,5166359.246,2021-01-05 15:15:00
445,8136479.5,,,4769952.991,2689088.36,6271318.561,5166399.761,2021-01-05 15:30:00
446,,,,4769983.238,2689093.796,6271360.088,5166434.528,2021-01-05 15:45:00
447,8136730.5,,,4770010.69,2689099.261,6271400.25,5166474.254,2021-01-05 16:00:00
448,,,,4770039.619,2689104.721,6271449.202,5166510.184,2021-01-05 16:15:00
449,8136983.5,,,4770069.172,2689110.756,6271489.889,5166546.069,2021-01-05 16:30:00
450,,,,4770098.304,2689116.0,6271531.433,5166585.76,2021-01-05 16:45:00
451,8137234.5,,,4770126.369,2689122.002,6271577.604,5166620.471,2021-01-05 17:00:00
452,,,,4770158.632,2689127.449,6271617.989,5166656.406,2021-01-05 17:15:00
453,8137484.5,,,4770185.589,2689133.452,6271659.778,5166696.901,2021-01-05 17:30:00
454,,,,4770215.244,2689138.747,6271705.914,5166732.025,2021-01-05 17:45:00
455,8137737.5,,,4770243.803,2689144.42,6271749.187,5166766.828,2021-01-05 18:00:00
456,,,,4770272.163,2689149.701,6271789.553,5166807.61,2021-01-05 18:15:00
457,8137990.5,,,4770300.364,2689155.915,6271835.67,5166842.785,2021-01-05 18:30:00
458,,,,4770332.919,2689161.213,6271875.692,5166883.269,2021-01-05 18:45:00
459,8138240.0,,,4770359.623,2689166.706,6271921.474,5166917.952,2021-01-05 19:00:00
460,,,,4770386.46,2689172.332,6271963.115,5166953.88,2021-01-05 19:15:00
461,8138488.5,,,4770417.037,2689178.62,6272004.975,5166994.592,2021-01-05 19:30:00
462,,,,4770447.29,2689183.929,6272052.549,5167029.446,2021-01-05 19:45:00
463,8138740.0,,,4770474.827,2689189.972,6272094.384,5167065.422,2021-01-05 20:00:00
464,,,,4770504.34,2689195.278,6272135.819,5167105.054,2021-01-05 20:15:00
465,8138990.0,,,4770531.264,2689200.757,6272182.148,5167140.928,2021-01-05 20:30:00
466,,,,4770562.519,2689206.734,6272222.646,5167175.68,2021-01-05 20:45:00
467,8139239.5,,,4770588.764,2689211.967,6272269.004,5167215.279,2021-01-05 21:00:00
468,,,,4770617.982,2689217.942,6272309.356,5167251.223,2021-01-05 21:15:00
469,8139490.0,,,4770647.32,2689223.378,6272351.1,5167290.824,2021-01-05 21:30:00
470,,,,4770675.806,2689229.333,6272397.127,5167325.543,2021-01-05 21:45:00
471,8139741.5,,,4770708.207,2689234.405,6272438.85,5167365.126,2021-01-05 22:00:00
472,,,,4770734.337,2689240.212,6272479.406,5167400.931,2021-01-05 22:15:00
473,8139990.0,,,4770762.347,2689245.548,6272526.88,5167437.201,2021-01-05 22:30:00
474,,,,4770789.75,2689250.716,6272568.729,5167474.474,2021-01-05 22:45:00
475,8140241.0,,,4770817.173,2689256.179,6272609.288,5167511.42,2021-01-05 23:00:00
476,,,,4770848.898,2689262.556,6272656.968,5167551.221,2021-01-05 23:15:00
477,8140493.5,,,4770878.722,2689267.88,6272698.814,5167588.283,2021-01-05 23:30:00
478,,,,4770906.389,2689273.472,6272737.593,5167625.239,2021-01-05 23:45:00
479,8140742.0,,,4770933.62,2689278.883,6272786.028,5167659.954,2021-01-06 00:00:00
480,,,,4770961.67,2689284.244,6272827.688,5167696.893,2021-01-06 00:15:00
481,8140990.0,,,4770993.676,2689290.169,6272869.127,5167731.418,2021-01-06 00:30:00
482,,,,4771020.073,2689295.399,6272915.396,5167770.885,2021-01-06 00:45:00
483,8141239.5,,,4771050.265,2689301.396,6272955.562,5167806.238,2021-01-06 01:00:00
484,,,,4771079.038,2689306.612,6272997.026,5167845.869,2021-01-06 01:15:00
485,8141487.5,,,4771105.558,2689312.568,6273044.237,5167881.498,2021-01-06 01:30:00
486,,,,4771134.674,2689317.75,6273085.042,5167915.98,2021-01-06 01:45:00
487,8141737.0,,,4771162.547,2689323.711,6273126.247,5167955.297,2021-01-06 02:00:00
488,,,,4771190.833,2689329.026,6273173.458,5167990.69,2021-01-06 02:15:00
489,8141985.5,,,4771222.202,2689334.206,6273215.003,5168030.399,2021-01-06 02:30:00
490,,,,4771248.545,2689340.195,6273255.185,5168064.829,2021-01-06 02:45:00
491,8142237.0,,,4771277.549,2689345.366,6273301.174,5168100.449,2021-01-06 03:00:00
492,,,,4771309.294,2689351.269,6273341.563,5168141.14,2021-01-06 03:15:00
493,8142487.0,,,4771335.432,2689356.76,6273384.599,5168176.638,2021-01-06 03:30:00
494,,,,4771365.973,2689361.923,6273426.126,5168211.253,2021-01-06 03:45:00
495,8142735.5,,,4771393.018,2689367.309,6273473.356,5168250.59,2021-01-06 04:00:00
496,,,,4771420.465,2689373.261,6273514.682,5168285.038,2021-01-06 04:15:00
497,8142985.0,,,4771452.685,2689378.762,6273555.419,5168325.639,2021-01-06 04:30:00
498,,,,4771481.247,2689384.095,6273601.098,5168360.098,2021-01-06 04:45:00
499,8143232.5,,,4771508.742,2689389.68,6273642.379,5168395.779,2021-01-06 05:00:00
500,,,,4771534.722,2689395.683,6273684.568,5168432.152,2021-01-06 05:15:00
501,8143481.0,,,4771566.867,2689401.175,6273730.581,5168473.006,2021-01-06 05:30:00
502,,,,4771594.308,2689406.482,6273772.098,5168508.771,2021-01-06 05:45:00
503,8143731.0,,,4771625.993,2689412.702,6273811.9,5168543.34,2021-01-06 06:00:00
504,,,,4771653.904,2689418.261,6273857.865,5168579.97,2021-01-06 06:15:00
505,8143979.5,,,4771681.431,2689423.544,6273898.586,5168619.762,2021-01-06 06:30:00
506,,,,4771710.952,2689429.764,6273938.538,5168654.317,2021-01-06 06:45:00
507,8144229.5,,,4771738.744,2689435.238,6273981.986,5168690.07,2021-01-06 07:00:00
508,,,,4771769.635,2689440.533,6274028.492,5168729.586,2021-01-06 07:15:00
509,8144480.0,,,4771797.799,2689446.625,6274069.761,5168764.145,2021-01-06 07:30:00
510,,,,4771829.436,2689452.027,6274109.96,5168803.67,2021-01-06 07:45:00
511,8144731.5,,,4771856.323,2689457.489,6274152.82,5168838.338,2021-01-06 08:00:00
512,,,,4771885.981,2689463.72,6274195.575,5168878.919,2021-01-06 08:15:00
513,8144981.0,,,4771914.821,2689469.014,6274241.845,5168914.762,2021-01-06 08:30:00
514,,,,4771943.048,2689474.538,6274282.799,5168950.909,2021-01-06 08:45:00
515,8145233.5,,,4771970.376,2689480.812,6274323.36,5168990.645,2021-01-06 09:00:00
516,,,,4772002.862,2689486.506,6274371.74,5169025.343,2021-01-06 09:15:00
517,8145485.5,,,4772031.162,2689491.855,6274413.071,5169065.008,2021-01-06 09:30:00
518,,,,4772060.142,2689497.169,6274454.635,5169099.717,2021-01-06 09:45:00
519,8145740.5,,,4772092.359,2689503.643,6274496.29,5169135.657,2021-01-06 10:00:00
520,,,,4772121.327,2689509.064,6274538.151,5169175.374,2021-01-06 10:15:00
521,8145992.0,,,4772149.87,2689514.628,6274585.475,5169210.125,2021-01-06 10:30:00
522,,,,4772180.133,2689520.104,6274625.524,5169250.626,2021-01-06 10:45:00
523,8146244.0,,,4772207.716,2689526.537,6274671.352,5169285.751,2021-01-06 11:00:00
524,,,,4772239.868,2689531.974,6274712.882,5169321.501,2021-01-06 11:15:00
525,8146497.0,,,4772268.498,2689538.107,6274758.748,5169361.39,2021-01-06 11:30:00
526,,,,4772300.035,2689543.492,6274799.118,5169396.114,2021-01-06 11:45:00
527,8146753.0,,,4772328.903,2689548.983,6274845.395,5169435.833,2021-01-06 12:00:00
528,,,,4772356.808,2689555.324,6274888.268,5169470.572,2021-01-06 12:15:00
529,8147007.5,,,4772390.099,2689560.741,6274931.339,5169506.52,2021-01-06 12:30:00
530,,,,4772418.376,2689566.842,6274972.646,5169546.194,2021-01-06 12:45:00
531,8147262.5,,,4772450.753,2689572.171,6275013.858,5169580.847,2021-01-06 13:00:00
532,,,,4772478.935,2689577.817,6275055.592,5169620.517,2021-01-06 13:15:00
533,8147515.5,,,4772508.071,2689583.429,6275103.846,5169656.477,2021-01-06 13:30:00
534,,,,4772538.344,2689589.056,6275144.549,5169692.486,2021-01-06 13:45:00
535,8147770.0,,,4772571.711,2689595.207,6275187.49,5169733.266,2021-01-06 14:00:00
536,,,,4772599.016,2689600.529,6275229.189,5169768.017,2021-01-06 14:15:00
537,8148023.0,,,4772628.055,2689606.623,6275270.65,5169807.626,2021-01-06 14:30:00
538,,,,4772659.399,2689611.95,6275318.237,5169842.362,2021-01-06 14:45:00
539,8148277.5,,,4772688.179,2689618.186,6275360.137,5169882.0,2021-01-06 15:00:00
540,,,,4772718.849,2689623.501,6275400.384,5169916.738,2021-01-06 15:15:00
541,8148530.5,,,4772750.124,2689629.076,6275447.804,5169951.43,2021-01-06 15:30:00
542,,,,4772778.096,2689634.48,6275488.337,5169991.121,2021-01-06 15:45:00
543,8148784.5,,,4772807.486,2689640.568,6275530.001,5170025.886,2021-01-06 16:00:00
544,,,,4772838.966,2689645.859,6275572.913,5170062.751,2021-01-06 16:15:00
545,8149035.0,,,4772867.064,2689652.093,6275620.375,5170103.913,2021-01-06 16:30:00
546,,,,4772894.977,2689657.586,6275660.76,5170139.84,2021-01-06 16:45:00
547,8149288.0,,,4772927.217,2689663.08,6275702.975,5170174.506,2021-01-06 17:00:00
548,,,,4772954.897,2689668.387,6275745.214,5170214.127,2021-01-06 17:15:00
549,8149537.5,,,4772987.66,2689674.782,6275792.584,5170248.764,2021-01-06 17:30:00
550,,,,4773015.981,2689680.135,6275834.127,5170289.57,2021-01-06 17:45:00
551,8149789.0,,,4773044.529,2689685.509,6275875.681,5170325.471,2021-01-06 18:00:00
552,,,,4773072.925,2689691.554,6275917.601,5170360.166,2021-01-06 18:15:00
553,8150040.5,,,4773104.391,2689696.804,6275960.895,5170399.817,2021-01-06 18:30:00
554,,,,4773131.992,2689702.995,6276002.494,5170434.459,2021-01-06 18:45:00
555,8150292.0,,,4773163.969,2689708.273,6276050.129,5170474.116,2021-01-06 19:00:00
556,,,,4773191.343,2689713.706,6276093.11,5170509.824,2021-01-06 19:15:00
557,8150544.0,,,4773217.971,2689719.922,6276136.436,5170549.659,2021-01-06 19:30:00
558,,,,4773250.712,2689725.377,6276178.786,5170584.319,2021-01-06 19:45:00
559,8150795.5,,,4773278.224,2689730.657,6276221.478,5170620.241,2021-01-06 20:00:00
560,,,,4773306.118,2689736.651,6276263.946,5170659.913,2021-01-06 20:15:00
561,8151045.5,,,4773336.597,2689741.932,6276306.403,5170695.794,2021-01-06 20:30:00
562,,,,4773364.824,2689747.993,6276349.161,5170730.472,2021-01-06 20:45:00
563,8151297.5,,,4773393.149,2689753.286,6276392.302,5170771.091,2021-01-06 21:00:00
564,,,,4773421.639,2689758.264,6276436.035,5170806.126,2021-01-06 21:15:00
565,8151547.0,,,4773449.798,2689764.328,6276479.235,5170843.359,2021-01-06 21:30:00
