Timestamp;JB3_TEM8.JB3_TEM8_Gen_Room_Gen_A_Supply#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Gen_Room_Gen_C_Supply#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Gen_Room_Gen_D_Supply#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Gen_Room_Gen_E_Supply#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Generator_B_Supply#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_HVAC_System_A#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_HVAC_System_B#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_HVAC_System_C#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_HVAC_System_D#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_HVAC_System_E#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Main_Incomer_HT_A#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Main_Incomer_HT_B#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Main_Incomer_HT_C#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Main_Incomer_HT_D#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Main_Incomer_HT_E#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Mechanical_UPS_A#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Mechanical_UPS_B#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Mechanical_UPS_C#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Mechanical_UPS_D#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_Mechanical_UPS_E#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_UPS_System_A#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_UPS_System_B#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_UPS_System_C#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_UPS_System_D#Real Energy Into the Load#kWh;JB3_TEM8.JB3_TEM8_UPS_System_E#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Gen_Room_Gen_B_Supply#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Gen_Room_Gen_E_Supply#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Generator_A_Supply#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Generator_C_Supply#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Generator_D_Supply#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_HVAC_System_A#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_HVAC_System_B#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_HVAC_System_C#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_HVAC_System_D#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_HVAC_System_E#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Main_Incomer_HT_A#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Main_Incomer_HT_B#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Main_Incomer_HT_C#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Mechanical_UPS_A#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Mechanical_UPS_B#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Mechanical_UPS_C#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Mechanical_UPS_D#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Mechanical_UPS_E#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Substation_D_HT#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_Substation_E_HT#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_UPS_System_A#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_UPS_System_B#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_UPS_System_C#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_UPS_System_D#Real Energy Into the Load#kWh;JB3_TEM9.JB3_TEM9_UPS_System_E#Real Energy Into the Load#kWh
2022/01/10 20:45;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111655,864;99999,239;133719,991;136229,981;132065,497;727691,625;604186,3125;667610,8125;585046,125;611535,375;72282,8125;69263,53906;95488,35156;74262,10156;66433,04688;314061,5938;220300,5313;225369,0625;167735,6406;213262,4844;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148757,168;119671,87;97554,655;19017,846;136245,724;996680,5625;974908,4375;976712,875;127970,6406;166478,2813;120798,7109;116293,9375;134997,125;1073845,75;972203,0625;498067,875;418216,1875;496295,6875;561959,8125;427303,2188
2022/01/10 21:00;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111656,498;99999,597;133755,492;136230,479;132065,842;727712,375;604197,0625;667662,3125;585055,9375;611546,1875;72284,85156;69264,99219;95491,24219;74263,36719;66434,96094;314074,125;220304,3906;225378,1406;167739,3281;213266,6875;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148757,572;119672,277;97554,766;19017,85;136253,065;996719,8125;974938;976752,125;127973,8516;166482,1719;120800,7109;116297,5625;135001;1073881,5;972234;498098,9375;418237,1563;496328,125;561986,8125;427318,5938
2022/01/10 21:15;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111656,73;99999,824;133790,964;136230,786;132066,048;727731,375;604208,25;667714,25;585068,125;611555,5625;72285,55469;69267,70313;95494,13281;74265,96094;66435,59375;314086,5938;220308,25;225387,1719;167743;213270,8906;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148757,844;119672,775;97554,872;19017,853;136257,222;996759,0625;974967,8125;976791,375;127977,0703;166486,0625;120802,7031;116301,1875;135004,875;1073917,125;972261,375;498130,0625;418258,125;496360,5938;562013,8125;427334
2022/01/10 21:30;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111657,264;100000,19;133825,983;136231,114;132066,407;727749,4375;604220,8125;667765,5625;585079,125;611565,0625;72286,25781;69270,46094;95497,02344;74268,60156;66436,23438;314099,0938;220312,1094;225396,2188;167746,6875;213275,0938;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148758,252;119673,116;97554,991;19017,857;136263,165;996798,5;974997,5;976830,625;127980,2813;166489,9688;120804,7031;116304,8047;135008,75;1073953,75;972290,9375;498161,1875;418279,0938;496393,0625;562040,8125;427349,375
2022/01/10 21:45;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111657,616;100000,486;133860,94;136231,37;132066,694;727767,375;604233,0625;667816,4375;585090,25;611574,5625;72286,96094;69273,29688;95499,92188;74271,3125;66436,875;314111,5313;220315,9844;225405,25;167750,3438;213279,3125;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148758,564;119673,511;97555,097;19017,861;136271,022;996837,8125;975027,1875;976869,6875;127983,4922;166493,8594;120806,6953;116308,4219;135012,6094;1073990;972322,625;498192,2813;418299,9688;496425,4375;562067,6875;427364,75
2022/01/10 22:00;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111657,837;100000,818;133895,027;136231,569;132066,892;727785,125;604244,625;667867,4375;585102,25;611583,9375;72287,66406;69276,03125;95502,8125;74273,92188;66437,51563;314124,0313;220319,8438;225414,3125;167754,0313;213283,5156;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148758,818;119673,977;97555,204;19017,865;136275,38;996877,0625;975056,9375;976909;127986,7031;166497,75;120808,6953;116312,0547;135016,5;1074025,625;972350,3125;498223,3125;418321;496457,8438;562094,75;427380,2188
2022/01/10 22:15;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111658,593;100001,31;133929,399;136231,926;132067,288;727804,125;604257,375;667918,0625;585113,25;611593,5625;72288,36719;69278,78906;95505,70313;74276,57031;66438,14844;314136,5;220323,7031;225423,3594;167757,7031;213287,7188;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148759,271;119674,351;97555,322;19017,869;136281,301;996916,625;975086,75;976948,3125;127989,9141;166501,6563;120810,6875;116315,6875;135020,375;1074062;972380,125;498254,4688;418342;496490,2813;562122;427395,8438
2022/01/10 22:30;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111658,962;100001,566;133963,836;136232,141;132067,504;727823,375;604269,9375;667968,625;585124,6875;611602,9375;72289,07031;69281,63281;95508,60156;74279,30469;66438,78906;314149;220327,5625;225432,4375;167761,3906;213291,9219;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148759,55;119674,685;97555,427;19017,872;136288,776;996955,75;975116,25;976987,4375;127993,125;166505,5469;120812,6875;116319,3047;135024,25;1074097,625;972410,5;498285,5938;418362,875;496522,7188;562148,875;427411,1875
2022/01/10 22:45;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111659,205;100001,835;133998,386;136232,368;132067,745;727842,375;604281,1875;668019,375;585136,375;611612,3125;72289,77344;69284,46094;95511,49219;74281,99219;66439,42969;314161,4688;220331,4219;225441,4531;167765,0625;213296,1406;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148759,846;119675,128;97555,539;19017,876;136296,775;996994,875;975145,875;977026,4375;127996,3438;166509,4531;120814,6797;116322,9063;135028,1094;1074133,125;972441,875;498316,6875;418383,75;496555,125;562175,6875;427426,5
2022/01/10 23:00;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111659,493;100002,149;134032,889;136232,639;132068,069;727862,125;604292,875;668070,625;585146,8125;611621,875;72291,03906;69286,74219;95514,88281;74284,13281;66440,0625;314173,9688;220335,2813;225450,5156;167768,75;213300,3594;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148760,206;119675,426;97555,655;19017,88;136304,42;997034,1875;975175,5;977065,8125;127999,5547;166513,3438;120816,6719;116326,5313;135031,9844;1074169,125;972473,0625;498347,7813;418404,8438;496587,5625;562202,5625;427441,8125
2022/01/10 23:15;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111659,731;100002,484;134067,52;136232,861;132068,327;727883,0625;604303,6875;668123,625;585156,3125;611631,3125;72293,625;69287,71875;95519,5625;74284,89063;66440,70313;314186,4688;220339,1406;225459,5781;167772,4375;213304,5625;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148760,484;119675,692;97555,76;19017,884;136311,285;997073,4375;975205,0625;977105,125;128002,7656;166517,2344;120818,6641;116330,1563;135035,8594;1074204,75;972503,4375;498378,8438;418425,8125;496620,0625;562229,4375;427457,0625
2022/01/10 23:30;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111660,132;100002,969;134103,096;136233,135;132068,599;727904,1875;604313,4375;668176,75;585166,0625;611640,8125;72296,16406;69288,69531;95524,20313;74285,64844;66441,34375;314199;220343,0156;225468,6719;167776,125;213308,7813;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148760,817;119676,342;97555,865;19017,888;136314,363;997112,6875;975235;977144,3125;128005,9844;166521,1406;120820,6563;116333,7734;135039,7344;1074240,375;972529,75;498409,9375;418446,75;496652,5313;562256,1875;427472,1875
2022/01/10 23:45;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111660,949;100003,37;134139,037;136233,487;132068,986;727925,75;604324,125;668231;585175,25;611650,375;72298,72656;69289,66406;95528,86719;74286,40625;66441,97656;314211,4688;220346,875;225477,7188;167779,8125;213312,9844;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148761,263;119676,806;97555,985;19017,892;136317,728;997152,3125;975264,8125;977183,5625;128009,1953;166525,0313;120822,6484;116337,3984;135043,5938;1074277,375;972556,5625;498441,0625;418467,7188;496685,0313;562282,875;427487,375
2022/01/11 00:00;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111661,401;100003,78;134174,248;136233,843;132069,543;727947;604335,0625;668284,4375;585185,1875;611660,125;72301,35938;69290,64063;95533,60156;74287,17969;66442,61719;314224,0313;220350,7344;225486,8281;167783,5156;213317,1875;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148761,729;119677,225;97556,09;19017,895;136324,34;997191,8125;975294,5625;977222,75;128012,4063;166528,9375;120824,6484;116341,0234;135047,4844;1074312,875;972586,4375;498472,1875;418488,7188;496717,4375;562309,5;427502,4688
2022/01/11 00:15;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111662,357;100004,756;134209,48;136234,754;132071,208;727968,875;604346,625;668337,8125;585196,25;611671;72304,01563;69291,63281;95538,35156;74287,95313;66443,25781;314236,5;220354,5938;225495,875;167787,2031;213321,3906;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148762,733;119677,97;97556,196;19017,899;136333,416;997232;975324,75;977262,125;128015,6172;166532,8281;120826,6406;116344,6563;135051,3594;1074349,125;972619,1875;498503,3438;418509,7188;496749,875;562336,625;427517,9375
2022/01/11 00:30;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111663,699;100006,113;134243,671;136236,042;132073,472;727991,125;604358,5625;668390,8125;585206,375;611682,5625;72306,72656;69292,61719;95543,15625;74288,72656;66443,89063;314249,0313;220358,4531;225504,9531;167790,8906;213325,6094;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148764,104;119679,132;97556,3;19017,903;136344,618;997272,5;975355,3125;977301,5625;128018,8359;166536,7344;120828,6328;116348,2891;135055,25;1074385,625;972654;498534,4375;418530,6875;496782,375;562363,625;427533,3125
2022/01/11 00:45;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111664,628;100007,058;134277,685;136236,948;132074,826;728012,9375;604369,8125;668443,375;585217,25;611693,125;72309,39844;69293,60938;95547,92188;74289,49219;66444,53125;314261,5313;220362,3125;225514;167794,5781;213329,8125;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148764,588;119680,012;97556,406;19017,907;136352,128;997311,875;975385,75;977340,9375;128022,0469;166540,625;120830,625;116351,9297;135059,1406;1074422,5;972685,1875;498565,5625;418551,75;496814,8125;562390,6875;427548,6563
2022/01/11 01:00;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111665,111;100007,561;134311,673;136237,414;132075,301;728032,5625;604379,625;668494,4375;585227,25;611702,8125;72311,44531;69294,59375;95552,125;74290,26563;66445,17188;314274,0625;220366,1719;225523,0938;167798,2813;213334,0313;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148764,712;119680,638;97556,511;19017,912;136359,616;997351,0625;975415,75;977379,9375;128025,2578;166544,5313;120832,625;116356,0625;135063,5313;1074459,5;972716,75;498596,6563;418572,5313;496847,25;562417,5;427563,9375
2022/01/11 01:15;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111665,589;100008,056;134341,036;136237,876;132075,766;728050,625;604390,75;668540,4375;585236,5625;611712,5;72312,14844;69295,57813;95555,00781;74291,03906;66445,80469;314286,5625;220370,0469;225532,125;167801,9688;213338,2344;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148764,833;119681,325;97556,617;19017,916;136365,691;997390,125;975445,75;977419,25;128028,4688;166548,4219;120834,6172;116361,5391;135069,3281;1074498,375;972748,125;498627,7813;418593,5;496879,8438;562444,3125;427579,125
2022/01/11 01:30;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111665,874;100008,37;134350,409;136238,101;132075,988;728068,5625;604401,0625;668566,6875;585246,875;611721,875;72312,85156;69296,57031;95557,875;74291,8125;66446,44531;314299,0938;220373,9063;225541,2031;167805,6563;213342,4375;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148764,982;119681,557;97556,724;19017,919;136374,036;997429,1875;975475,3125;977458,4375;128031,6797;166552,3125;120836,6094;116366,9453;135075,0469;1074535,5;972781,625;498658,875;418614,4375;496912,2813;562471,0625;427594,3125
2022/01/11 01:45;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111666,339;100008,794;134359,818;136238,379;132076,263;728086,75;604411,375;668592,3125;585256,3125;611731,9375;72313,55469;69297,55469;95560,73438;74292,58594;66447,08594;314311,5625;220377,7656;225550,25;167809,3438;213346,6563;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148765,316;119682,045;97556,83;19017,923;136383,284;997468,5625;975505;977497,5625;128034,8906;166556,2188;120838,6094;116372,3438;135080,75;1074572,875;972816;498689,9688;418635,3125;496944,75;562497,75;427609,4375
2022/01/11 02:00;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111666,683;100009,158;134369,293;136238,706;132076,615;728106,0625;604422,3125;668618,8125;585265,9375;611741,5625;72314,25781;69298,54688;95563,66406;74293,35938;66447,71875;314324,0938;220381,625;225559,3281;167813,0313;213350,8594;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148765,731;119682,813;97556,943;19017,927;136397,43;997507,875;975535,0625;977537,1875;128038,1094;166560,1094;120840,6016;116377,7422;135086,4531;1074610,5;972855,125;498721,0313;418656,4688;496977,25;;427624,4688
2022/01/11 02:15;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111667,022;100009,436;134378,681;136238,947;132076,86;728125,25;604432,4375;668645,25;585276,1875;611751,0625;72314,96094;69299,53125;95566,60938;74294,13281;66448,35938;314336,5938;220385,4844;225568,375;167816,7188;213355,0625;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148766,034;119683,421;97557,05;19017,931;136410,535;997547,375;975565,25;977576,6875;128041,3203;166564,0156;120842,5938;116383,2266;135092,2344;1074649,25;972893,5625;498752,25;418677,625;497009,875;562551,4375;427639,8438
2022/01/11 02:30;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111667,495;100009,81;134388,175;136239,284;132077,211;728144,25;604442,0625;668671;585285,375;611760,625;72315,66406;69300,52344;95569,54688;74294,90625;66449;314349,125;220389,3594;225577,4688;167820,4219;213359,2813;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148766,45;119684,32;97557,159;19017,935;136423,351;997586,9375;975595,6875;977616,1875;128044,5313;166567,9063;120844,5859;116388,7656;135098,0938;1074687,375;972931,875;498783,375;418698,75;497042,4375;562578,375;427655,2188
2022/01/11 02:45;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111667,833;100010,14;134397,664;136239,606;132077,544;728162,125;604451,6875;668697,375;585294,5;611770,25;72316,36719;69301,50781;95572,49219;74295,6875;66449,63281;314361,5938;220393,2188;225586,5156;167824,0938;213363,4844;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148766,852;119685,278;97557,265;19017,939;136436,116;997626,5;975626,1875;977655,6875;128047,7422;166571,7969;120846,5781;116394,3984;135104,0313;1074725,5;972970,25;498814,5938;418719,875;497075,0625;562605,25;427670,5625
2022/01/11 03:00;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111668,235;100010,409;134407,047;136239,853;132077,79;728180,125;604461,3125;668722,8125;585303,5;611779,625;72317,07031;69302,5;95575,42969;74296,46094;66450,27344;314374,125;220397,0781;225595,5938;167827,7813;213367,7031;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148767,156;119685,806;97557,371;19017,942;136448,565;997666,6875;975656,8125;977694,8125;128051,5781;166576,3125;120848,5703;116399,5703;135109,5;1074762,375;973007,6875;498845,8125;418740,7813;497107,625;562631,9375;427685,8125
2022/01/11 03:15;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111668,775;100011,137;134416,755;136240,293;132078,228;728198,25;604472,5625;668749,5;585313,25;611789,3125;72317,77344;69303,48438;95578,375;74297,23438;66450,91406;314386,625;220400,9531;225604,6406;167831,4844;213371,9063;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148767,666;119686,77;97557,478;19017,946;136463,765;997708,75;975689,375;977734,375;128056,9922;166582,375;120850,5703;116403,2109;135113,3438;1074799,5;973046,3125;498877,125;418761,9063;497140,25;562658,8125;427701,125
2022/01/11 03:30;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111669,253;100011,611;134426,562;136240,768;132078,703;728216,3125;604483,625;668776,0625;585323,9375;611799,0625;72318,47656;69304,47656;95581,3125;74298,01563;66451,54688;314399,1563;220404,8125;225613,7188;167835,1719;213376,1094;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148768,217;119688,031;97557,587;19017,951;136478,146;997751,0625;975722,9375;977773,875;128062,5703;166588,5156;120852,5625;116406,8438;135117,1875;1074836;973084,25;498908,5313;418782,9688;497172,875;562685,6875;427716,4375
2022/01/11 03:45;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111669,635;100011,847;134435,942;136241,005;132078,943;728235,4375;604493,75;668801,9375;585333,25;611808,5;72319,17969;69305,46094;95584,25;74298,78906;66452,1875;314411,625;220408,6875;225622,7656;167838,8438;213380,3281;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148768,514;119688,533;97557,693;19017,954;136491,712;997792,8125;975756,625;977813,125;128068,3594;166594,7813;120854,5547;116410,4531;135121,0156;1074871,375;973121,125;498939,8438;418804,0313;497205,375;562712,4375;427731,625
2022/01/11 04:00;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111670,02;100012,142;134445,361;136241,308;132079,242;728254,75;604503,3125;668828,1875;585342,3125;611818;72319,88281;69306,44531;95587,21875;74299,5625;66452,82031;314424,1563;220412,5469;225631,8438;167842,5313;213384,5313;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148768,875;119689,25;97557,8;19017,958;136505,025;997835,25;975790,125;977852,3125;128074,3594;166601,1563;120856,5547;116414,0781;135124,8438;1074907,75;973157,75;498971,1563;418825,0938;497237,875;562739,125;427746,7813
2022/01/11 04:15;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111670,496;100012,928;134454,921;136241,784;132079,711;728274,0625;604514,375;668853,9375;585352,4375;611827,6875;72320,58594;69307,4375;95590,15625;74300,34375;66453,46094;314436,6563;220416,4219;225640,8906;167846,2188;213388,7344;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148769,421;119690,493;97557,908;19017,962;136519,359;997878,0625;975824,3125;977891,8125;128080,5;166607,5781;120858,5469;116417,7031;135128,6875;1074944,5;973195,375;499002,5625;418846,3125;497270,5;562766;427761,9688
2022/01/11 04:30;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111671,245;100013,651;134465,559;136242,274;132080,197;728292,9375;604524,625;668881,375;585362,25;611837,3125;72321,28906;69308,4375;95593,07031;74301,11719;66454,10156;314449,2188;220420,2813;225649,9688;167849,9219;213392,9531;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148769,979;119691,692;97558,014;19017,966;136533,237;997920,8125;975857,9375;977931,125;128086,7813;166614,0313;120860,5469;116421,3281;135132,5313;1074980,75;973232,5;499033,8125;418867,3125;497303,0625;562792,875;427777,1563
2022/01/11 04:45;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111672,195;100014,117;134475,132;136242,759;132080,673;728310,8125;604534,3125;668907,0625;585371,4375;611846,9375;72321,99219;69309,46094;95595,99219;74301,89063;66454,73438;314461,6875;220424,1563;225659;167853,5938;213397,1719;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148770,532;119692,89;97558,12;19017,971;136546,766;997963,6875;975892,1875;977970,4375;128093,2578;166620,5781;120862,5391;116424,9531;135136,3594;1075018,25;973269,25;499065,125;418888,375;497335,625;562819,6875;427792,2813
2022/01/11 05:00;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111672,53;100014,429;134484,547;136243,078;132080,993;728327,75;604543,8125;668932,4375;585380,4375;611856,3125;72322,69531;69310,49219;95598,95313;74302,66406;66455,375;314474,2188;220428,0156;225668,0469;167857,2813;213401,375;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148770,917;119693,765;97558,225;19017,975;136561,928;998005,8125;975925,75;978010,375;128099,1016;166626,4219;120865,3281;116428,5703;135140,9219;1075055,375;973308,1875;499096,4375;418909,3125;497368,25;562846,4375;427807,375
2022/01/11 05:15;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111672,877;100014,756;134495,78;136243,346;132081,262;728345,5625;604553,375;668959,8125;585389,4375;611865,75;72323,39844;69311,51563;95601,92188;74303,4375;66456,01563;314486,6875;220431,8906;225677,0781;167860,9688;213405,5938;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148771,243;119694,323;97558,331;19017,978;136577,137;998046,125;975956,9375;978052,5625;128103,1172;166630,3281;120870,1172;116432,1953;135147,7656;1075092,25;973350,625;499127,75;418930,4375;497400,9063;562873,25;427822,5938
2022/01/11 05:30;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111673,752;100015,545;134521,656;136243,87;132081,779;728364;604563,3125;669001,4375;585398,6875;611875,375;72324,10156;69312,53906;95604,78906;74304,21875;66456,64844;314499,2188;220435,7656;225686,1406;167864,6406;213409,7969;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148771,834;119695,396;97558,436;19017,982;136592,296;998086,8125;975989,25;978094,8125;128107,2266;166634,2188;120874,9063;116435,9063;135154,4375;1075129,625;973393,1875;499159,0938;418951,5625;497433,625;562900,125;427837,75
2022/01/11 05:45;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111674,375;100016,173;134552,124;136244,379;132082,282;728382,0625;604573,125;669047,6875;585407,9375;611885;72324,8125;69313,5625;95607,67969;74304,99219;66457,28906;314511,7188;220439,625;225695,1563;167868,3281;213414,0156;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148772,414;119696,634;97558,545;19017,986;136611,322;998127,4375;976020,75;978136,6875;128111,4453;166638,1094;120879,5859;116439,5313;135161;1075166;973438,8125;499190,3438;418972,6563;497466,1563;562926,9375;427852,875
2022/01/11 06:00;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111674,99;100016,77;134585,581;136245,002;132083,184;728400,125;604582,875;669097,0625;585417,25;611895,0625;72325,51563;69314,57031;95610,61719;74305,76563;66457,92969;314524,2188;220443,4844;225704,2344;167872;213418,2344;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148773,141;119697,408;97558,669;19017,99;136629,967;998168,25;976051,375;978178,6875;128115,7266;166642;120884,2344;116443,1563;135167,5469;1075202,125;973483,25;499221,5313;418993,75;497498,6875;562953,8125;427868
2022/01/11 06:15;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111675,94;100017,698;134616,61;136245,913;132084,401;728418,5625;604593;669143,875;585426,875;611905,375;72326,21875;69315,57813;95613,55469;74306,53906;66458,5625;314536,7188;220447,3594;225713,2813;167875,6875;213422,4375;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148778,03;119698,023;97558,774;19017,994;136647,211;998214,0625;976082,0625;978221;128120,75;166645,8906;120889,1172;116446,7813;135174,3281;1075238,875;973526,6875;499252,8438;419014,9063;497531,4688;562980,6875;427883,25
2022/01/11 06:30;46384,96094;46753,37109;56297,98047;49199,65234;49168,71484;111677,024;100018,757;134639,619;136247,018;132085,591;728437,1875;604603,1875;669182,6875;585436,6875;611915,6875;72326,92188;69316,58594;95616,30469;74307,32031;66459,20313;314549,25;220451,2188;225722,3594;167879,375;213426,6563;43633,77344;39634,55469;53914,67188;45501,29688;42484,22266;148806,795;119698,73;97558,967;19017,998;136658,704;998285,1875;976112,875;978263,5;128127,1797;166649,7813;120893,9922;116450,4063;135181,125;1075275,375;973564,5;499284,1563;419036,125;497564,2188;563007,875;427898,6875
