Timestamp;JB3_TEM_14_A.J3_TEM_14_A_Main_Incomer#Real Energy Into the Load#kWh;JB3_TEM_14_A.J3_TEM_14_CCL_UPS_A#Real Energy Into the Load#kWh;JB3_TEM_14_A.J3_TEM_14_HVAC_System_A#Real Energy Into the Load#kWh;JB3_TEM_14_B.J3_TEM_14_B_Main_Incomer#Real Energy Into the Load#kWh;JB3_TEM_14_B.J3_TEM_14_CCL_UPS_B#Real Energy Into the Load#kWh;JB3_TEM_14_B.J3_TEM_14_HVAC_System_B#Real Energy Into the Load#kWh;JB3_TEM_14_C.J3_TEM_14_C_Main_Incomer#Real Energy Into the Load#kWh;JB3_TEM_14_C.J3_TEM_14_CCL_UPS_C#Real Energy Into the Load#kWh;JB3_TEM_14_C.J3_TEM_14_HVAC_System_C#Real Energy Into the Load#kWh;JB3_TEM_14_D.J3_TEM_14_CCL_UPS_D#Real Energy Into the Load#kWh;JB3_TEM_14_D.J3_TEM_14_D_Main_Incomer#Real Energy Into the Load#kWh;JB3_TEM_14_D.J3_TEM_14_HVAC_System_D#Real Energy Into the Load#kWh;JB3_TEM_14_E.J3_TEM_14_CCL_UPS_E#Real Energy Into the Load#kWh;JB3_TEM_14_E.J3_TEM_14_E_Main_Incomer#Real Energy Into the Load#kWh;JB3_TEM_14_E.J3_TEM_14_HVAC_System_E#Real Energy Into the Load#kWh;JB3_TEM12_A.J3_TEM_12_A_Main_Incomer#Real Energy Into the Load#kWh;JB3_TEM12_A.J3_TEM_12_CCL_UPS_A#Real Energy Into the Load#kWh;JB3_TEM12_A.J3_TEM_12_HVAC_System_A#Real Energy Into the Load#kWh;JB3_TEM12_B.J3_TEM_12_B_Main_Incomer_HT#Real Energy Into the Load#kWh;JB3_TEM12_B.J3_TEM_12_CCL_UPS_B#Real Energy Into the Load#kWh;JB3_TEM12_B.J3_TEM_12_HVAC_System_B#Real Energy Into the Load#kWh;JB3_TEM12_C.J3_TEM_12_C_Main_Incomer#Real Energy Into the Load#kWh;JB3_TEM12_C.J3_TEM_12_CCL_UPS_C#Real Energy Into the Load#kWh;JB3_TEM12_C.J3_TEM_12_HVAC_System_C#Real Energy Into the Load#kWh;JB3_TEM12_D.J3_TEM_12_CCL_UPS_D#Real Energy Into the Load#kWh;JB3_TEM12_D.J3_TEM_12_D_Main_Incomer#Real Energy Into the Load#kWh;JB3_TEM12_D.J3_TEM_12_HVAC_System_D#Real Energy Into the Load#kWh;JB3_TEM12_E.J3_TEM_12_CCL_UPS_E#Real Energy Into the Load#kWh;JB3_TEM12_E.J3_TEM_12_E_Main_Incomer#Real Energy Into the Load#kWh;JB3_TEM12_E.J3_TEM_12_HVAC_System_E#Real Energy Into the Load#kWh
2021/11/05 23:00;32019,03906;0,011741245;4699,059;24468,42188;0,025136042;5353,884;24657,78711;0,031679988;3983,761;0,008875322;7137,741699;3906,179;0,006845527;2602,071533;1409,7;77486,09375;41330,25;19182,519;77031,19531;47940,26172;11491,773;105153,3594;53898,58203;16917,224;53018,73438;;15663,41;53028,78516;116943,4141;13373,079
2021/11/05 23:15;32025,1543;0,011741245;4699,126;24475,04102;0,025136042;5354,013;24664,18555;0,031679988;3983,911;0,008875322;7137,741699;3906,195;0,006845527;2603,828125;1409,714;77492,96875;41330,48828;19184,126;77037;47940,50391;11492,115;105167,8359;53898,82813;16921,261;53019,02344;;15664,311;53029,09375;116950,7188;13373,79
2021/11/05 23:30;32031,83398;0,011741245;4699,192;24481,66406;0,025136042;5354,142;24670,58594;0,031679988;3984,058;0,008875322;7137,741699;3906,211;0,006845527;2612,34668;1409,987;77499,99219;41330,72656;19185,773;77042,75;47940,75;11492,502;105181,5469;53899,07031;16925,057;53019,30859;;15665,134;53029,40234;116957,6719;13374,443
2021/11/05 23:45;32038,69141;0,011741245;4699,259;24488,27734;0,025136042;5354,272;24677,52148;0,031679988;3984,204;0,008875322;7137,741699;3906,228;0,006845527;2629,750244;1422,79;77507,11719;41330,96094;19187,49;77048,5;47940,99219;11492,838;105195,5469;53899,31641;16928,716;53019,59766;;15665,99;53029,71094;116964,4844;13375,104
2021/11/06 00:00;32044,97266;0,011741245;4699,326;24494,91406;0,025136042;5354,402;24684,04883;0,031679988;3985,015;0,008875322;7137,741699;3906,243;0,006845527;2647,327637;1438,268;77514,17188;41331,19922;19189,405;77054,25781;47941,23438;11493,173;105209;53899,5625;16932,537;53019,88281;;15666,844;53030,02344;116971,625;13375,84
2021/11/06 00:15;32051,33398;0,011741245;4699,393;24501,51563;0,025136042;5354,532;24690,44727;0,031679988;3985,165;0,008875322;7137,741699;3906,259;0,006845527;2663,674072;1453,843;77521,05469;41331,4375;19191,058;77059,98438;47941,47656;11493,506;105222,9141;53899,80859;16936,269;53020,16797;;15667,647;53030,33203;116979,0938;13376,53
2021/11/06 00:30;32058,53125;0,011741245;4699,46;24508,10156;0,025136042;5354,662;24696,83008;0,031679988;3985,314;0,008875322;7137,741699;3906,276;0,006845527;2665,398438;1461,843;77527,96094;41331,67578;19192,615;77065,67969;47941,72266;11493,836;105236,1484;53900,05469;16940,229;53020,45703;;15668,535;53030,63672;116985,9609;13377,181
2021/11/06 00:45;32064,96289;0,011741245;4699,526;24514,69336;0,025136042;5354,791;24703,21484;0,031679988;3985,459;0,008875322;7137,741699;3906,292;0,006845527;2667,129883;1461,857;77535,01563;41331,91406;19194,343;77071,42969;47941,96484;11494,165;105250,2813;53900,30078;16943,967;53020,74219;;15669,341;53030,94531;116992,9063;13377,904
2021/11/06 01:00;32071,25586;0,011741245;4699,593;24521,28906;0,025136042;5354,921;24710,27344;0,031679988;3985,605;0,008875322;7137,741699;3906,308;0,006845527;2668,862061;1461,87;77557,57813;41332,14844;19198,851;77077,125;47942,20703;11494,541;105265,8828;53900,54688;16947,881;53021,02734;;15670,189;53031,25391;117000,1875;13378,611
2021/11/06 01:15;32078,18359;0,011741245;4699,66;24527,88281;0,025136042;5355,051;24716,75781;0,031679988;3986,534;0,008875322;7137,741699;3906,325;0,006845527;2670,594238;1461,884;77588,46094;41332,38672;19225,526;77082,8125;47942,44922;11494,87;105281,0625;53900,79297;16951,506;53021,31641;;15671,033;53031,5625;117006,8984;13379,234
2021/11/06 01:30;32084,93555;0,011741245;4699,726;24534,48047;0,025136042;5355,181;24723,14648;0,031679988;3986,684;0,008875322;7139,475098;3906,341;0,006845527;2672,326904;1461,897;77602,8125;41332,625;19246,992;77088,5;47942,69531;11495,199;105295,0547;53901,03516;16955,342;53021,60156;;15671,835;53031,87109;117013,6875;13379,966
2021/11/06 01:45;32091,10156;0,011741245;4699,793;24541,07031;0,025136042;5355,31;24729,5293;0,031679988;3986,833;0,008875322;7141,336914;3906,358;0,006845527;2674,054199;1461,91;77609,17969;41332,86328;19248,816;77094,27344;47942,9375;11495,527;105309,2891;53901,28125;16958,943;53021,88672;;15672,721;53032,17578;117020,9531;13380,66
2021/11/06 02:00;32097,77734;0,011741245;4699,859;24547,66992;0,025136042;5355,44;24735,91602;0,031679988;3986,979;0,008875322;7143,202637;3906,374;0,006845527;2675,786865;1461,924;77615,49219;41333,10156;19249,862;77100,13281;47943,17969;11495,951;105322,9531;53901,52734;16962,755;53022,17578;;15673,543;53032,48438;117028,1016;13381,344
2021/11/06 02:15;32104,81836;0,011741245;4699,926;24554,2832;0,025136042;5355,569;24742,87695;0,031679988;3987,125;0,008875322;7145,086914;3906,39;0,006845527;2682,612305;1461,937;77621,76563;41333,33594;19250,847;77106;47943,42188;11496,415;105336,8984;53901,77344;16966,326;53022,46094;;15674,385;53032,79297;117035,1016;13382,073
2021/11/06 02:30;32109,62109;0,011741245;4699,992;24560,73438;0,025136042;5355,684;24749,47461;0,031679988;3988,062;0,008875322;7146,944336;3906,407;0,006845527;2700,2146;1473,397;77627,99219;41333,57422;19251,77;77111,80469;47943,66797;11496,902;105350,3203;53902,01953;16970,282;53022,75;;15675,284;53033,10156;117042,4766;13382,801
2021/11/06 02:45;32117,65234;0,011741245;4700,059;24566,39453;0,025136042;5355,789;24755,86523;0,031679988;3988,212;0,008875322;7148,806641;3906,423;0,006845527;2711,179688;1489,086;77635,02344;41333,8125;19252,825;77117,625;47943,91016;11497,336;105363,9297;53902,26563;16973,734;53023,03516;;15676,133;53033,41016;117049,6172;13383,496
2021/11/06 03:00;32133,38477;0,011741245;4708,065;24573,0293;0,025136042;5355,91;24762,25781;0,031679988;3988,361;0,008875322;7150,683105;3906,439;0,006845527;2712,922852;1491,715;77641,33594;41334,05078;19254,565;77123,49219;47944,15234;11497,822;105376,6484;53902,51172;16977,446;53023,32031;;15677,07;53033,71875;117056,375;13384,186
2021/11/06 03:15;32147,51953;0,011741245;4717,198;24579,1543;0,025136042;5356,038;24768,64844;0,031679988;3988,507;0,008875322;7152,550293;3906,455;0,006845527;2714,657227;1491,728;77647,59375;41334,28906;19255,563;77129,32813;47944,39453;11498,287;105389,9453;53902,75781;16980,937;53023,60938;;15677,888;53034,02734;117063,2969;13384,885
2021/11/06 03:30;32161,33398;0,011741245;4726,363;24585,04297;0,025136042;5356,168;24775,46484;0,031679988;3988,652;0,008875322;7154,414063;3906,472;0,006845527;2716,388916;1491,742;77653,76563;41334,52344;19256,458;77135,14063;47944,64063;11498,73;105402,7969;53903,00391;16984,822;53023,89453;;15678,775;53034,33203;117070,5547;13385,507
2021/11/06 03:45;32176,01563;0,011741245;4735,543;24590,75781;0,025136042;5356,296;24782,19141;0,031679988;3989,574;0,008875322;7156,284668;3906,488;0,006845527;2718,126465;1491,755;77659,99219;41334,76172;19257,333;77141;47944,88281;11499,17;105415,9531;53903,24609;16988,276;53024,17969;;15679,619;53034,64063;117077,2969;13386,08
2021/11/06 04:00;32189,57422;0,011741245;4744,73;24596,34766;0,025136042;5356,425;24788,58398;0,031679988;3989,723;0,008875322;7158,158203;3906,505;0,006845527;2719,86377;1491,768;77666,19531;41335;19258,25;77146,86719;47945,125;11499,696;105428,6719;53903,49219;16992,017;53024,46875;;15680,49;53034,94922;117084,1953;13386,797
2021/11/06 04:15;32202,06445;0,011741245;4752,078;24601,85938;0,025136042;5356,555;24794,9707;0,031679988;3989,873;0,008875322;7160,015137;3906,521;0,006845527;2721,586914;1491,781;77672,39063;41335,23828;19259,182;77152,65625;47945,36719;11500,159;105441,5313;53903,73828;16995,225;53024,75391;;15681,475;53035,25781;117091,7422;13387,529
2021/11/06 04:30;32215,46875;0,011741245;4758,919;24607,36328;0,025136042;5356,683;24801,34961;0,031679988;3990,018;0,008875322;7161,862793;3906,537;0,006845527;2723,299805;1491,795;77678,51563;41335,47656;19260,094;77158,41406;47945,61328;11500,573;105454,1953;53903,98438;16998,811;53025,03906;;15682,369;53035,5625;117099,0625;13388,367
2021/11/06 04:45;32228,21094;0,011741245;4765,504;24613,75977;0,025136042;5356,81;24808,64453;0,031679988;3990,164;0,008875322;7163,717285;3906,553;0,006845527;2725,019043;1491,808;77684,64063;41335,71094;19260,958;77164,23438;47945,85547;11500,989;105466,4844;53904,23047;17001,81;53025,32813;;15683,368;53035,86719;117105,9922;13389,126
2021/11/06 05:00;32236,54688;0,011741245;4768,179;24620,33203;0,025136042;5356,935;24824,58008;0,031679988;3996,001;0,008875322;7165,573242;3906,569;0,006845527;2729,799805;1493,743;77690,77344;41335,94922;19261,831;77170,03906;47946,09766;11501,49;105478,1406;53904,47656;17004,556;53025,61328;;15684,31;53036,17578;117113,2344;13389,89
2021/11/06 05:15;32244,29688;0,011741245;4768,246;24626,87891;0,025136042;5357,06;24839,89844;0,031679988;4005,245;0,008875322;7167,397949;3906,585;0,006845527;2731,856689;1495,22;77696,75;41336,1875;19262,588;77175,80469;47946,34375;11501,94;105488,6016;53904,72266;17006,022;53025,90234;;15685,292;53036,47656;117120,4375;13390,649
2021/11/06 05:30;32252,45117;0,011741245;4768,313;24633,43555;0,025136042;5357,185;24852,9707;0,031679988;4013,335;0,008875322;7169,234375;3906,601;0,006845527;2733,823486;1495,882;77702,78906;41336,42578;19263,378;77181,60938;47946,58594;11502,393;105499,1797;53904,96875;17007,061;53026,1875;;15686,258;53036,78125;117127,3516;13391,331
2021/11/06 05:45;32259,57813;0,011741245;4768,38;24639,99219;0,025136042;5357,311;24865,85547;0,031679988;4020,232;0,008875322;7171,075684;3906,617;0,006845527;2735,790771;1496,476;77708,82031;41336,66406;19264,166;77187,39063;47946,82813;11502,836;105509,75;53905,21484;17008,269;53026,47266;;15687,22;53037,08594;117134,6641;13392,085
2021/11/06 06:00;32266,49805;0,011741245;4768,447;24646,54102;0,025136042;5357,433;24878,92578;0,031679988;4026,948;0,008875322;7172,907715;3906,633;0,006845527;2737,752686;1497,072;77714,95313;41336,89844;19264,951;77193,17188;47947,07031;11503,316;105520,3281;53905,45703;17009,433;53026,76172;;15688,203;53037,39063;117142,1719;13392,841
2021/11/06 06:15;32274,07031;0,011741245;4768,514;24653,0957;0,025136042;5357,556;24893,91797;0,031679988;4034,371;0,008875322;7174,749023;3906,649;0,006845527;2739,87793;1497,722;77720,96094;41337,13672;19265,746;77198,92969;47947,31641;11503,752;105530,9453;53905,70313;17010,629;53027,04688;;15689,132;53037,69531;117149,1953;13393,596
2021/11/06 06:30;32281,46484;0,011741245;4768,581;24659,63086;0,025136042;5357,674;24909,2832;0,031679988;4043,772;0,008875322;7176,569336;3906,665;0,006845527;2743,49707;1498,937;77726,99219;41337,375;19266,485;77204,66406;47947,55859;11504,176;105541,6016;53905,94922;17011,862;53027,33594;;15690,136;53037,99609;117156,1016;13394,282
2021/11/06 06:45;32288,08594;0,011741245;4768,647;24666,14648;0,025136042;5357,795;24923,48438;0,031679988;4052,996;0,008875322;7178,37793;3906,681;0,006845527;2750,248291;1501,657;77733,08594;41337,61328;19267,349;77210,42969;47947,80078;11504,602;105552,3984;53906,19531;17013,099;53027,62109;;15690,986;53038,30078;117163,4531;13395,032
2021/11/06 07:00;32294,67969;0,011741245;4768,714;24672,65625;0,025136042;5357,912;24929,84961;0,031679988;4056,819;0,008875322;7180,194824;3906,697;0,006845527;2751,930176;1504,941;77739,19531;41337,84766;19268,175;77216,23438;47948,04688;11505,085;105564,9219;53906,44141;17014,299;53027,90625;;15691,86;53038,60156;117170,5;13395,8
2021/11/06 07:15;32301,67578;0,011741245;4768,781;24682,17383;0,025136042;5358,019;24936,62305;0,031679988;4056,963;0,008875322;7182,018555;3906,713;0,006845527;2753,621826;1504,954;77745,25;41338,08594;19269,048;77221,95313;47948,28906;11505,579;105576,5078;53906,6875;17015,819;53028,19531;;15692,743;53038,90234;117177,4531;13396,585
2021/11/06 07:30;32307,89453;0,011741245;4768,847;24736,80664;0,025136042;5370,644;24943,22461;0,031679988;4057,757;0,008875322;7183,846191;3906,729;0,006845527;2756,743652;1506,342;77751,41406;41338,32422;19269,93;77227,75781;47948,53125;11505,998;105587,7969;53906,93359;17016,958;53028,48047;;15693,639;53039,20703;117185,9766;13397,382
2021/11/06 07:45;32314,4668;0,011741245;4768,915;24777,41797;0,025136042;5415,937;24949,64258;0,031679988;4057,908;0,008875322;7185,740723;3906,745;0,006845527;2758,543213;1506,355;77757,71875;41338,5625;19270,828;77233,67188;47948,77344;11506,445;105599,0938;53907,17969;17018,149;53028,76953;;15694,582;53039,51953;117194,3906;13398,102
2021/11/06 08:00;32321,53125;0,011741245;4768,982;24793,75391;0,025136042;5451,909;24956,05469;0,031679988;4058,057;0,008875322;7187,635742;3906,762;0,006845527;2760,337891;1506,369;77764,03125;41338,80078;19271,877;77239,54688;47949,01953;11506,962;105610,6172;53907,42578;17019,341;53029,05469;;15695,457;53039,83203;117202,7109;13398,891
2021/11/06 08:15;32328,14063;0,011741245;4769,05;24801,60938;0,025136042;5455,151;24962,76367;0,031679988;4058,203;0,008875322;7189,530762;3906,779;0,006845527;2762,125244;1506,383;77770,54688;41339,03516;19272,964;77245,41406;47949,26172;11507,423;105622,4219;53907,66797;17021,053;53029,33984;;15696,366;53040,14453;117210,7109;13399,603
2021/11/06 08:30;32334,41602;0,011741245;4769,118;24808,20508;0,025136042;5455,256;24969,46289;0,031679988;4058,953;0,008875322;7191,408691;3906,795;0,006845527;2763,890381;1506,397;77776,95313;41339,27344;19274,032;77251,28125;47949,50391;11507,886;105634,3203;53907,91406;17023,072;53029,62891;;15697,293;53040,45313;117219,0703;13400,312
2021/11/06 08:45;32341,4707;0,011741245;4769,185;24814,98438;0,025136042;5455,356;24975,85352;0,031679988;4059,102;0,008875322;7193,26416;3906,81;0,006845527;2765,625488;1506,41;77783,46094;41339,51172;19275,296;77257,05469;47949,74609;11508,389;105647,5078;53908,16016;17025,399;53029,91406;;15698,138;53040,76172;117226,1875;13400,99
2021/11/06 09:00;32349,81445;0,011741245;4769,252;24821,49219;0,025136042;5455,448;24983,48047;0,031679988;4060,157;0,008875322;7195,085449;3906,826;0,006845527;2768,805664;1507,886;77790,85156;41339,75;19276,763;77262,79688;47949,99219;11508,839;105660,9141;53908,40625;17028,544;53030,20313;;15699,049;53041,0625;117234,5078;13401,669
2021/11/06 09:15;32357,79492;0,011741245;4769,318;24827,99609;0,025136042;5455,533;25001,37305;0,031679988;4063,476;0,008875322;7207,350586;3916,717;0,006845527;2775,666748;1513,009;77798,38281;41339,98828;19279,277;77268,53906;47950,23438;11509,302;105673,8047;53908,65234;17032,444;53030,48828;;15699,948;53041,36719;117243,4141;13402,344
2021/11/06 09:30;32366,16406;0,011741245;4769,385;24834,52148;0,025136042;5455,618;25032,19141;0,031679988;4080,408;0,008875322;7209,178711;3917,27;0,006845527;2777,378418;1513,022;77805,78125;41340,22266;19281,458;77274,48438;47950,47656;11509,818;105686,6484;53908,89844;17035,989;53030,77344;;15700,831;53041,66797;117250,25;13402,919
2021/11/06 09:45;32374,21875;0,011741245;4769,452;24841,12109;0,025136042;5455,703;25058,94922;0,031679988;4108,19;0,008875322;7211,049316;3917,284;0,006845527;2779,143799;1513,034;77813,36719;41340,46094;19283,78;77280,21094;47950,71875;11510,399;105699,6797;53909,14453;17039,506;53031,0625;;15701,764;53041,97656;117257,1406;13403,68
2021/11/06 10:00;32381,99023;0,011741245;4769,519;24847,73633;0,025136042;5455,794;25069,39258;0,031679988;4121,262;0,008875322;7212,949219;3917,299;0,006845527;2780,929199;1513,047;77820,80469;41340,69922;19286,036;77286,09375;47950,96094;11510,731;105712,9688;53909,39063;17043,176;53031,34766;;15702,706;53042,28906;117267;13404,636
2021/11/06 10:15;32387,33398;0,011741245;4769,586;24854,29297;0,025136042;5455,89;25077,41211;0,031679988;4123,462;0,008875322;7224,837891;3924,385;0,006845527;2784,000244;1513,103;77827,57813;41340,9375;19288,957;77291,96875;47951,20703;11511,248;105727,0703;53909,63281;17047,058;53031,63281;;15703,733;53042,59766;117276,9844;13405,704
2021/11/06 10:30;32394,4375;0,011741245;4769,653;24860,84766;0,025136042;5455,972;25096,2207;0,031679988;4127,137;0,008875322;7238,640137;3939,263;0,006845527;2785,731689;1514,385;77834,16406;41341,17188;19291,881;77297,83594;47951,44922;11511,781;105741,7969;53909,87891;17051,94;53031,92188;;15704,689;53042,90625;117285,8125;13406,71
2021/11/06 10:45;32400,37109;0,011741245;4769,72;24867,38086;0,025136042;5456,065;25108,24414;0,031679988;4141,471;0,008875322;7245,462402;3942,35;0,006845527;2788,886719;1514,398;77840,875;41341,41016;19294,791;77303,69531;47951,69141;11512,312;105756,3125;53910,125;17057,37;53032,20703;;15705,725;53043,21094;117294,4844;13407,677
2021/11/06 11:00;32406,55273;0,011741245;4769,786;24872,88867;0,025136042;5456,154;25127,19727;0,031679988;4144,513;0,008875322;7261,475098;3958,424;0,006845527;2793,019531;1518,207;77847,50781;41341,64844;19297,527;77309,5;47951,93359;11512,845;105770,9922;53910,37109;17062,506;53032,49219;;15706,726;53043,51563;117304,5703;13408,475
2021/11/06 11:15;32413,3418;0,011741245;4769,853;24878,0332;0,025136042;5456,244;25151,87305;0,031679988;4157,214;0,008875322;7263,317383;3958,44;0,006845527;2803,418457;1519,466;77854,15625;41341,88672;19300,37;77315,25;47952,17969;11513,319;105785,6406;53910,61719;17067,883;53032,78125;;15707,61;53043,82031;117311,6797;13409,341
2021/11/06 11:30;32419,55078;0,011741245;4769,92;24883,18555;0,025136042;5456,337;25170,34961;0,031679988;4183,034;0,008875322;7267,17627;3958,456;0,006845527;2810,083496;1526,815;77860,91406;41342,125;19303,327;77321,01563;47952,42188;11513,742;105800,2578;53910,86328;17073,162;53033,06641;;15708,549;53044,12891;117318,6875;13410,268
2021/11/06 11:45;32424,62891;0,011741245;4769,986;24898,32422;0,025136042;5456,428;25177,02734;0,031679988;4186,573;0,008875322;7284,481934;3972,353;0,006845527;2831,078125;1539,739;77867,82813;41342,35938;19306,489;77325,99219;47952,66406;11514,169;105814,7813;53911,10938;17078,419;53033,35156;;15709,599;53044,43359;117328,5703;13411,198
2021/11/06 12:00;32431,25391;0,011741245;4770,053;24923,21094;0,025136042;5471,718;25183,53711;0,031679988;4186,963;0,008875322;7293,158691;3982,735;0,006845527;2852,299561;1558,942;77874,625;41342,59766;19309,534;77330,57031;47952,90625;11514,593;105829,6406;53911,35547;17083,693;53033,64063;;15710,6;53044,74219;117338,25;13412,056
2021/11/06 12:15;32438,98828;0,011741245;4770,12;24945,86914;0,025136042;5491,644;25189,97266;0,031679988;4187,289;0,008875322;7305,18457;3986,996;0,006845527;2873,225586;1577,893;77882,10156;41342,83594;19312,509;77335,07813;47953,14844;11515,252;105844,1328;53911,59766;17089,094;53033,92578;;15711,654;53045,04688;117347,4375;13412,977
2021/11/06 12:30;32445,76563;0,011741245;4770,187;24977,30273;0,025136042;5511,367;25197,00195;0,031679988;4187,863;0,008875322;7321,299316;4010,239;0,006845527;2878,247803;1592,389;77890,76563;41343,07422;19315,22;77339,42969;47953,39453;11515,799;105858,8672;53911,84375;17094,281;53034,21094;;15712,69;53045,35547;117357,6172;13413,833
2021/11/06 12:45;32452,86133;0,011741245;4770,253;25007,30273;0,025136042;5537,682;25203,36719;0,031679988;4188,254;0,008875322;7321,453125;4010,259;0,006845527;2879,971924;1592,402;77900,38281;41343,30859;19317,868;77343,75781;47953,63672;11516,194;105873,4609;53912,08984;17099,605;53034,5;;15713,728;53045,66016;117366,4141;13414,767
2021/11/06 13:00;32461,74414;0,011741245;4770,32;25030,71289;0,025136042;5561,221;25213,75586;0,031679988;4188,528;0,008875322;7337,505859;4021,295;0,006845527;2881,696289;1592,415;77912,88281;41343,54688;19326,568;77348,09375;47953,87891;11516,589;105888,0391;53912,33594;17104,915;53034,78516;;15714,785;53045,96484;117376,1875;13415,598
2021/11/06 13:15;32480,91406;0,011741245;4771,144;25047,32813;0,025136042;5574,523;25232,45117;0,031679988;4201,888;0,008875322;7356,991211;4045,293;0,006845527;2884,692139;1592,427;77929,90625;41343,78516;19330,226;77353,82031;47954,12109;11516,985;105907,3594;53912,58203;17110,19;53035,07031;;15715,835;53046,27344;117388,6953;13418,831
2021/11/06 13:30;32500,28711;0,011741245;4792,155;25064,06641;0,025136042;5585,426;25240,32813;0,031679988;4204,155;0,008875322;7356,991211;4045,309;0,006845527;2886,420898;1593,704;77960,40625;41344,02344;19353,252;77365,57031;47954,36719;11518,801;105920,5469;53912,82813;17116,879;53035,35938;;15721,218;53046,57813;117414,5859;13425,5
2021/11/06 13:45;32506,98438;0,011741245;4792,223;25089,95898;0,025136042;5599,118;25246,91406;0,031679988;4204,483;0,008875322;7356,991211;4045,324;0,006845527;2888,152588;1593,717;77980,8125;41344,26172;19372,824;77369,90625;47954,60938;11526,726;105931,6172;53913,07422;17118,002;53035,64453;;15741,749;53046,88281;117442,8516;13447,176
2021/11/06 14:00;32513,81055;0,011741245;4792,291;25096,45703;0,025136042;5611,046;25253,5332;0,031679988;4204,858;0,008875322;7371,898926;4054,843;0,006845527;2889,889893;1593,73;78001,21875;41344,49609;19388,125;77374,26563;47954,85156;11527,126;105943,8672;53913,31641;17120,559;53035,92969;;15742,79;53047,19141;117459,7891;13465,031
2021/11/06 14:15;32520,73047;0,011741245;4792,358;25103,02148;0,025136042;5611,144;25261,49414;0,031679988;4205,562;0,008875322;7402,353516;4084,912;0,006845527;2891,579102;1593,743;78021,32031;41344,73438;19403,433;77398,5625;47955,09375;11528,49;105964,8828;53913,5625;17124,423;53036,21875;;15743,777;53047,5;117466,9375;13465,892
2021/11/06 14:30;32527,50781;0,011741245;4792,426;25109,60352;0,025136042;5611,239;25267,80859;0,031679988;4205,75;0,008875322;7430,02832;4112,735;0,006845527;2891,579102;1593,755;78041,73438;41344,97266;19418,433;77424,89844;47955,33594;11550,832;105974,9844;53913,80859;17134,532;53036,50391;;15744,758;53047,80859;117473,6719;13466,693
2021/11/06 14:45;32534,36133;0,011741245;4792,494;25116,19141;0,025136042;5611,33;25273,70703;0,031679988;4206,434;0,008875322;7455,983887;4138,245;0,006845527;2891,579102;1593,769;78062,15625;41345,21094;19433,779;77442,6875;47955,58203;11572,733;105984,5391;53914,05469;17135,213;53036,78906;;15745,553;53048,11719;117485,2266;13467,441
2021/11/06 15:00;32541,55273;0,011741245;4792,562;25122,89258;0,025136042;5611,431;25279,5293;0,031679988;4206,583;0,008875322;7482,01123;4163,763;0,006845527;2891,579102;1593,782;78082,60156;41345,44531;19449,141;77449,39063;47955,82422;11584,123;105994,0703;53914,30078;17135,862;53037,07813;;15746,245;53048,42188;117510,5703;13482,232
2021/11/06 15:15;32547,98438;0,011741245;4792,631;25129,59375;0,025136042;5611,539;25285,80859;0,031679988;4207,202;0,008875322;7508,87207;4189,418;0,006845527;2891,579102;1593,795;78103,05469;41345,68359;19464,471;77466,09375;47956,06641;11585,83;106002,2109;53914,54688;17136,508;53037,36328;;15746,989;53048,73047;117528,1172;13494,832
2021/11/06 15:30;32553,41602;0,011741245;4792,698;25136,33398;0,025136042;5611,636;25291,43164;0,031679988;4207,843;0,008875322;7535,783691;4214,555;0,006845527;2891,579102;1593,808;78123,46875;41345,92188;19479,795;77473,38281;47956,30859;11598,433;106011,5547;53914,79297;17137,164;53037,64844;;15747,753;53049,03906;117543,8281;13506,309
2021/11/06 15:45;32558,83203;0,011741245;4792,766;25142,92188;0,025136042;5611,729;25297,10938;0,031679988;4207,992;0,008875322;7562,788086;4239,948;0,006845527;2891,579102;1593,821;78143,89844;41346,16016;19495,126;77480,5625;47956,55469;11598,927;106019,8672;53915,03516;17139,208;53037,9375;;15748,535;53049,34766;117558,3828;13515,508
2021/11/06 16:00;32564,22461;0,011741245;4792,834;25150,06445;0,025136042;5611,824;25302,46289;0,031679988;4208,463;0,008875322;7588,199707;4263,438;0,006845527;2891,579102;1593,834;78164,29688;41346,39453;19510,434;77497,44531;47956,79688;11602,215;106030,9453;53915,28125;17139,998;53038,22266;;15749,346;53049,65234;117572,8516;13524,424
2021/11/06 16:15;32569,62109;0,011741245;4792,902;25158,08008;0,025136042;5611,915;25307,38867;0,031679988;4208,613;0,008875322;7613,362793;4286,792;0,006845527;2891,579102;1593,847;78184,76563;41346,63281;19525,759;77503,32813;47957,03906;11612,444;106041,9766;53915,52734;17143,92;53038,50781;;15756,193;53049,96094;117586,2813;13533,217
2021/11/06 16:30;32575,11328;0,011741245;4792,969;25165,5918;0,025136042;5612,007;25312,23438;0,031679988;4208,758;0,008875322;7638,364258;4309,953;0,006845527;2891,579102;1593,86;78204,13281;41346,87109;19541,126;77509,20313;47957,28125;11612,988;106052,6094;53915,77344;17147,471;53038,79688;;15780,413;53050,26563;117592,7266;13540,859
2021/11/06 16:45;32580,78906;0,011741245;4793,037;25172,57031;0,025136042;5612,113;25317,64844;0,031679988;4209,41;0,008875322;7663,474609;4333,196;0,006845527;2891,579102;1593,873;78223,10156;41347,10938;19556,436;77515,09375;47957,52344;11613,514;106063,5156;53916,01953;17150,734;53039,08203;;15805,38;53050,57422;117599,5391;13541,572
