Timestamp;C_TEM2.TEM2A_GenController#Real Energy Into the Load#kWh;C_TEM2.TEM2B_GenController#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_CCL_UPS_System_A#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_CCL_UPS_System_B#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_CCL_UPS_System_C#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_Generator_A_Supply#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_Generator_B_Supply#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_Generator_C_Supply#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_HVAC_System_A#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_HVAC_System_B#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_HVAC_System_C#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_Main_Incomer_HT#Real Energy Into the Load#kWh;CT1_TEM1_Old.C_DC_1_UPS_A_Output#Real Energy Into the Load#kWh;CT1_TEM1_Old.C_DC_1_UPS_B_Output#Real Energy Into the Load#kWh;CT1_TEM1_Old.C_TEM_1_MDB_Generator_8240#Real Energy Into the Load#kWh;CT1_TEM2.C_TEM_2_DB_UPS_A3#Real Energy Into the Load#kWh;CT1_TEM2.C_TEM_2_DB_UPS_B3#Real Energy Into the Load#kWh;CT1_TEM2.C_TEM_2_HVAC_A_Supply#Real Energy Into the Load#kWh;CT1_TEM2.C_TEM_2_HVAC_B_Supply#Real Energy Into the Load#kWh;CT1_TEM2.C_TEM_2_MLV_A#Real Energy Into the Load#kWh;CT1_TEM2.C_TEM_2_MLV_A_UPS#Real Energy Into the Load#kWh;CT1_TEM2.C_TEM_2_MLV_B#Real Energy Into the Load#kWh;CT1_TEM2.C_TEM_2_MLV_B_Supply#Real Energy Into the Load#kWh
2021/12/12 21:30;172824,7;151034,9;763472,375;395311,5;876394;21353,2168;21641,46094;24572,74414;553857,726;705086,361;387222,797;3799046,75;;;;3857857,85;2716147;3852872,363;2265074,344;22350047,81;417644,521;15966410,77;15689447,07
2021/12/12 21:45;172824,7;151034,9;763512,1875;395340,75;876437;21353,2168;21641,46094;24572,74414;553884,753;705134,53;387250,514;3799270,25;;;;3857879,193;2716162,609;3852913,912;2265090,364;22350223,08;;15966531,47;15689578,75
2021/12/12 22:00;172824,7;151034,9;763551,9375;395369,9375;876480;21353,2168;21641,46094;24572,74414;553911,258;705181,952;387278,56;3799492;;;;3857897,841;2716178,399;3852952,328;2265106,818;22350404,59;417647,491;15966653,33;15689701,98
2021/12/12 22:15;172824,7;151034,9;763591,8125;395399,1875;876523;21353,2168;21641,46094;24572,74414;553936,62;705229,186;387306,162;3799713,25;;;;3857916,615;2716194,998;3852989,481;2265124,104;22350585,81;;15966778,02;15689824,76
2021/12/12 22:30;172824,7;151034,9;763631,5625;395428,4375;876566;21353,2168;21641,46094;24572,74414;553962,295;705275,115;387334,411;3799932,5;;;;3857935,444;2716210,903;3853026,697;2265140,347;22350767,25;417650,652;15966899,65;15689942,41
2021/12/12 22:45;172824,7;151034,9;763671,3125;395457,6563;876608,9375;21353,2168;21641,46094;24572,74414;553988,011;705323,327;387362,458;3800154,75;;;;3857956,829;2716226,519;3853064,398;2265156,666;22350961,7;;15967020,42;15690062,25
2021/12/12 23:00;172824,7;151034,9;763710,9375;395486,8438;876651,8125;21353,2168;21641,46094;24572,74414;554013,556;705368,21;387390,371;3800372,25;;;;3857975,885;2716244,455;3853101,883;2265175,473;22351140,67;417653,676;15967137,04;15690183,62
2021/12/12 23:15;172824,7;151034,9;763750,625;395516,0625;876694,625;21353,2168;21641,46094;24572,74414;554039,981;705414,502;387417,694;3800592,75;;;;3857995,024;2716259,898;3853143,773;2265191,607;22351315,58;;15967272,59;15690302,89
2021/12/12 23:30;172824,7;151034,9;763790,1875;395545,2813;876737,375;21353,2168;21641,46094;24572,74414;554066,178;705458,594;387445,49;3800809,75;;;;3858013,697;2716275,879;3853181,575;2265208,021;22351494,56;417657,012;15967395,73;15690434,53
2021/12/12 23:45;172824,7;151034,9;763829,6875;395574,4688;876780,125;21353,2168;21641,46094;24572,74414;554093,154;705503,796;387472,926;3801030;;;;3858032,507;2716291,804;3853219,157;2265224,309;22351664,08;;15967514,41;15690551,6
2021/12/13 00:00;172824,7;151034,9;763869,125;395603,625;876822,75;21353,2168;21641,46094;24572,74414;554119,145;705549,435;387500,806;3801248;;;;3858051,555;2716307,396;3853256,358;2265239,906;22351842,42;417660,022;15967635,74;15690668,55
2021/12/13 00:15;172824,7;151034,9;763908,625;395632,8438;876865,375;21353,2168;21641,46094;24572,74414;554144,324;705594,689;387528,762;3801466,25;;;;3858070,584;2716322,918;3853291,721;2265258,082;22352018,3;;15967753,48;15690785,84
2021/12/13 00:30;172824,7;151034,9;763948,0625;395662;876908,3125;21353,2168;21641,46094;24572,74414;554169,033;705639,646;387556,721;3801682,75;;;;3858092,209;2716340,533;3853327,916;2265274,03;22352218,36;417663,104;15967869,85;15690907
2021/12/13 00:45;172824,7;151034,9;763987,375;395691,1563;876951,4375;21353,2168;21641,46094;24572,74414;554195,694;705684,666;387584,231;3801901,75;;;;3858110,97;2716356,531;3853369,445;2265290,258;22352389,77;;15967989,73;15691024,61
2021/12/13 01:00;172824,7;151034,9;764026,625;395720,375;876994,4375;21353,2168;21641,46094;24572,74414;554221,971;705730,194;387611,861;3802121,25;;;;3858129,515;2716372,661;3853406,514;2265306,162;22352563,73;417666,334;15968110,49;15691160,32
2021/12/13 01:15;172824,7;151034,9;764065,875;395749,6563;877037,25;21353,2168;21641,46094;24572,74414;554248,754;705775,392;387639,416;3802340,25;;;;3858148,428;2716388,369;3853442,128;2265323,031;22352741,15;;15968244,79;15691280,86
2021/12/13 01:30;172824,7;151034,9;764105;395778,9688;877079,9375;21353,2168;21641,46094;24572,74414;554275,435;705821,574;387667,192;3802559,25;;;;3858167,206;2716404,546;3853477,456;2265339,098;22352935,63;417669,47;15968365,62;15691400,56
2021/12/13 01:45;172824,7;151034,9;764144,125;395808,2813;877122,5;21353,2168;21641,46094;24572,74414;554301,866;705866,439;387694,51;3802777,25;;;;3858186,347;2716419,823;3853518,82;2265355,806;22353115,4;;15968484,06;15691520,09
2021/12/13 02:00;172824,7;151034,9;764183,1875;395837,625;877165;21353,2168;21641,46094;24572,74414;554328,305;705911,695;387721,301;3802994,5;;;;3858207,419;2716435,733;3853555,291;2265374,004;22353295,4;417672,486;15968604,52;15691635,87
2021/12/13 02:15;172824,7;151034,9;764222,3125;395867;877207,5;21353,2168;21641,46094;24572,74414;554352,636;705955,161;387747,406;3803208,5;;;;3858226,801;2716451,791;3853590,788;2265390,438;22353467,59;;15968723,48;15691755,18
2021/12/13 02:30;172824,7;151034,9;764261,3125;395896,375;877249,9375;21353,2168;21641,46094;24572,74414;554378,174;706001,213;387774,505;3803425;;;;3858245,145;2716467,415;3853630,961;2265406,386;22353642,21;417675,73;15968843,98;15691871,48
2021/12/13 02:45;172824,7;151034,9;764300,3125;395925,75;877292,3125;21353,2168;21641,46094;24572,74414;554404,165;706047,025;387802,199;3803643;;;;3858263,794;2716483,199;3853669,051;2265422,52;22353818,92;;15968963,94;15692004,57
2021/12/13 03:00;172824,7;151034,9;764339,3125;395955,0938;877334,625;21353,2168;21641,46094;24572,74414;554430,788;706092,088;387829,686;3803861;;;;3858285,394;2716501,404;3853705,637;2265438,246;22353994,52;417678,756;15969080,17;15692126,88
2021/12/13 03:15;172824,7;151034,9;764378,3125;395984,4688;877376,9375;21353,2168;21641,46094;24572,74414;554456,877;706136,854;387857,706;3804078,75;;;;3858304,3;2716515,41;3853742,701;2265454,391;22354196,2;;15969216,42;15692234,02
2021/12/13 03:30;172824,7;151034,9;764417,25;396013,8438;877419,25;21353,2168;21641,46094;24572,74414;554483,508;706180,648;387885,297;3804295,25;;;;3858323,039;2716533,372;3853777,281;2265473,311;22354372,05;417681,857;15969337,69;15692367,47
2021/12/13 03:45;172824,7;151034,9;764456,1875;396043,2188;877461,4375;21353,2168;21641,46094;24572,74414;554508,737;706227,456;387913,096;3804514;;;;3858342,181;2716549,667;3853818,605;2265489,357;22354546,58;;15969456,2;15692485
2021/12/13 04:00;172824,7;151034,9;764495,125;396072,5625;877503,6875;21353,2168;21641,46094;24572,74414;554535,272;706272,696;387940,875;3804731,5;;;;3858360,976;2716565,17;3853854,326;2265504,937;22354724,78;417685,092;15969576,29;15692604,76
2021/12/13 04:15;172824,7;151034,9;764534,125;396101,9688;877546;21353,2168;21641,46094;24572,74414;554559,469;706317,717;387968,843;3804947,75;;;;3858379,676;2716580,817;3853890,929;2265521,28;22354903,71;;15969694,73;15692722,23
2021/12/13 04:30;172824,7;151034,9;764573,0625;396131,3438;877588,25;21353,2168;21641,46094;24572,74414;554585,661;706361,793;387996,495;3805164;;;;3858400,912;2716597,986;3853927,637;2265537,362;22355076,67;417688,16;15969815,07;15692841,08
2021/12/13 04:45;172824,7;151034,9;764611,9375;396160,6875;877630,5;21353,2168;21641,46094;24572,74414;554611,582;706408,239;388023,983;3805382,25;;;;3858419,47;2716613,366;3853963,896;2265553,11;22355271,51;;15969935,39;15692962,7
2021/12/13 05:00;172824,7;151034,9;764650,875;396190;877672,75;21353,2168;21641,46094;24572,74414;554638,196;706455,799;388051,521;3805603;;;;3858438,18;2716629,474;3854005,594;2265570,123;22355446,95;417691,192;15970050,98;15693081,03
2021/12/13 05:15;172824,7;151034,9;764689,875;396219,375;877715,0625;21353,2168;21641,46094;24572,74414;554664,239;706503,408;388079,016;3805822,75;;;;3858457,04;2716644,879;3854042,026;2265585,133;22355625,26;;15970183,39;15693202,04
2021/12/13 05:30;172824,7;151034,9;764728,8125;396248,75;877757,4375;21353,2168;21641,46094;24572,74414;554690,162;706550,231;388106,771;3806041;;;;3858475,913;2716660,53;3854079,09;2265600,722;22355804,01;417694,403;15970301,81;15693320,8
2021/12/13 05:45;172824,7;151034,9;764767,875;396278,0625;877799,9375;21353,2168;21641,46094;24572,74414;554714,458;706594,972;388134,567;3806257,25;;;;3858494,844;2716676,073;3854115,064;2265616,692;22355977,99;;15970420,67;15693438,37
2021/12/13 06:00;172824,7;151034,9;764806,9375;396307,375;877842,4375;21353,2168;21641,46094;24572,74414;554740,034;706641,782;388162,073;3806476,25;;;;3858516,487;2716693,667;3854152,584;2265631,931;22356152,08;417697,422;15970537,02;15693557,08
2021/12/13 06:15;172824,7;151034,9;764846,125;396336,6563;877885,1875;21353,2168;21641,46094;24572,74414;554765,112;706688,796;388189,94;3806695;;;;3858534,617;2716709,367;3854193,092;2265649,89;22356325,84;;15970656,25;15693686,21
2021/12/13 06:30;172824,7;151034,9;764885,3125;396365,9375;877928;21353,2168;21641,46094;24572,74414;554791,831;706736,214;388217,222;3806915,75;;;;3858553,72;2716724,659;3854228,138;2265665,884;22356522,63;417700,483;15970775,08;15693805,25
2021/12/13 06:45;172824,7;151034,9;764924,5625;396395,1563;877970,9375;21353,2168;21641,46094;24572,74414;554818,308;706781,797;388245,097;3807134,5;;;;3858572,63;2716740,516;3854263,072;2265681,241;22356695,72;;15970893,67;15693921,38
2021/12/13 07:00;172824,7;151034,9;764963,875;396424,3438;878014;21353,2168;21641,46094;24572,74414;554845,003;706827,479;388272,744;3807354,75;;;;3858593,648;2716756,062;3854300,288;2265696,094;22356869,51;417703,724;15971028,28;15694039,02
2021/12/13 07:15;172824,7;151034,9;765003,25;396453,5625;878057,1875;21353,2168;21641,46094;24572,74414;554871,188;706874,225;388300,887;3807575;;;;3858612,024;2716773,623;3854341,844;2265711,721;22357067,68;;15971144,5;15694167,43
2021/12/13 07:30;172824,7;151034,9;765042,6875;396482,75;878100,5;21353,2168;21641,46094;24572,74414;554896,565;706921,607;388328,4;3807795,5;;;;3858630,399;2716789,077;3854378,27;2265729,409;22357241,79;417706,825;15971258,2;15694284,27
2021/12/13 07:45;172824,7;151034,9;765082,1875;396511,9688;878143,9375;21353,2168;21641,46094;24572,74414;554921,878;706969,856;388356,479;3808016,75;;;;3858652,072;2716804,855;3854416,794;2265745,638;22357423,28;;15971377,15;15694401,36
2021/12/13 08:00;172824,7;151034,9;765121,6875;396541,1875;878187,4375;21353,2168;21641,46094;24572,74414;554947,749;707015,76;388384,066;3808237,25;;;;3858670,492;2716820,598;3854454,676;2265761,681;22357604,93;417709,821;15971513,75;15694533,2
2021/12/13 08:15;172824,7;151034,9;765161,375;396570,5;878231,0625;21353,2168;21641,46094;24572,74414;554974,034;707062,569;388411,927;3808458,25;;;;3858689,924;2716836,661;3854493,242;2265778,277;22357783,87;;15971635,02;15694654,29
2021/12/13 08:30;172824,7;151034,9;765201,125;396599,8438;878274,75;21353,2168;21641,46094;24572,74414;555000,389;707110,052;388439,582;3808680,5;;;;3858709,116;2716852,513;3854536,36;2265794,251;22357964,49;417713,028;15971756,08;15694776,3
2021/12/13 08:45;172824,7;151034,9;765240,875;396629,2188;878318,5;21353,2168;21641,46094;24572,74414;555027,704;707159,698;388467,919;3808906,5;;;;3858727,987;2716868,071;3854574,619;2265810,599;22358139,34;;15971876,21;15694895,12
2021/12/13 09:00;172824,7;151034,9;765280,6875;396658,625;878362,25;21353,2168;21641,46094;24572,74414;555055,317;707209,955;388496,271;3809134;;;;3858749,154;2716883,945;3854612,11;2265829,103;22358336,58;417716,057;15971995,6;15695013,67
2021/12/13 09:15;172824,7;151034,9;765320,5;396688,0625;878406,0625;21353,2168;21641,46094;24572,74414;555082,421;707259,796;388524,776;3809360;;;;3858771,566;2716896,586;3854650,727;2265844,177;22358521,15;;15972111,07;15695130,45
2021/12/13 09:30;172824,7;151034,9;765360,375;396717,4688;878449,875;21353,2168;21641,46094;24572,74414;555108,055;707309,689;388552,999;3809585,5;;;;3858794,073;2716908,366;3854689,926;2265860,838;22358708,66;417719,126;15972227,16;15695245,59
2021/12/13 09:45;172824,7;151034,9;765400,1875;396746,9375;878493,8125;21353,2168;21641,46094;24572,74414;555135,364;707361,12;388580,319;3809812,75;;;;3858817,083;2716920,185;3854729,288;2265877,248;22358894,25;;15972344,24;15695363,58
2021/12/13 10:00;172824,7;151034,9;765440;396776,375;878537,75;21353,2168;21641,46094;24572,74414;555162,641;707412,463;388607,003;3810039,5;;;;3858839,985;2716932,057;3854772,65;2265893,936;22359075,16;417722,46;15972460,36;15695482,21
2021/12/13 10:15;172824,7;151034,9;765479,875;396805,875;878581,75;21353,2168;21641,46094;24572,74414;555191,388;707462,782;388634,115;3810267,25;;;;3858863,438;2716943,99;3854812,295;2265910,133;22359263,84;;15972592,1;15695608,41
2021/12/13 10:30;172824,7;151034,9;765519,75;396835,3438;878625,8125;21353,2168;21641,46094;24572,74414;555219,868;707510,56;388662,37;3810493;;;;3858886,498;2716955,931;3854851,927;2265928,661;22359451,02;417725,451;15972710,5;15695722,64
2021/12/13 10:45;172824,7;151034,9;765559,5625;396864,8125;878669,8125;21353,2168;21641,46094;24572,74414;555255,649;707555,468;388690,766;3810723,5;;;;3858912,662;2716967,887;3854892,714;2265945,771;22359658,71;;15972828,18;15695833,88
2021/12/13 11:00;172824,7;151034,9;765599,4375;396894,3125;878713,8125;21353,2168;21641,46094;24572,74414;555289,539;707600,617;388719,005;3810952,5;;;;3858935,403;2716981,019;3854938,307;2265962,46;22359836,4;417728,777;15972944,72;15695951,76
2021/12/13 11:15;172824,7;151034,9;765639,25;396923,8125;878757,8125;21353,2168;21641,46094;24572,74414;555323,275;707646,484;388747,41;3811182,25;;;;3858958,153;2716993,372;3854978,392;2265978,471;22360018,83;;15973060,7;15696082,62
2021/12/13 11:30;172824,7;151034,9;765679,125;396953,3438;878801,8125;21353,2168;21641,46094;24572,74414;555353,314;707691,662;388775,662;3811407,5;;;;3858980,95;2717005,344;3855017,427;2265997,78;22360205,11;417731,958;15973179,29;15696197,98
2021/12/13 11:45;172824,7;151034,9;765719;396982,9063;878845,8125;21353,2168;21641,46094;24572,74414;555384,933;707736,513;388803,994;3811633,25;;;;3859004,229;2717017,496;3855056,498;2266014,536;22360389,6;;15973293,58;15696316,72
2021/12/13 12:00;172824,7;151034,9;765758,8125;397012,4063;878889,875;21353,2168;21641,46094;24572,74414;555417,159;707782,538;388832,327;3811861,25;;;;3859030,197;2717029,332;3855095,97;2266031,408;22360576,61;417735,104;15973423,62;15696434,11
2021/12/13 12:15;172824,7;151034,9;765798,6875;397041,9063;878933,9375;21353,2168;21641,46094;24572,74414;555454,277;707824,349;388860,451;3812089,75;;;;3859052,691;2717042,982;3855143,308;2266048,027;22360789,95;;15973541,28;15696553,4
2021/12/13 12:30;172824,7;151034,9;765838,5;397071,3438;878977,9375;21353,2168;21641,46094;24572,74414;555490,222;707866,61;388888,423;3812317,75;;;;3859075,409;2717055,166;3855186,116;2266064,761;22360979,74;417738,228;15973658,73;15696671,32
2021/12/13 12:45;172824,7;151034,9;765878,3125;397100,8125;879021,9375;21353,2168;21641,46094;24572,74414;555524,817;707910,424;388916,638;3812546,75;;;;3859097,638;2717067,358;3855230,455;2266081,434;22361165,85;;15973777,14;15696788,31
2021/12/13 13:00;172824,7;151034,9;765918,0625;397130,3125;879066;21353,2168;21641,46094;24572,74414;555556,01;707955,325;388944,943;3812772,5;;;;3859123,54;2717079,944;3855272,736;2266100,17;22361357,51;417741,483;15973891,87;15696906,8
2021/12/13 13:15;172824,7;151034,9;765957,875;397159,8438;879110,0625;21353,2168;21641,46094;24572,74414;555588,407;707999,362;388972,971;3812998,5;;;;3859145,7;2717091,699;3855317,526;2266116,623;22361543,61;;15974022,69;15697021,28
2021/12/13 13:30;172824,7;151034,9;765997,75;397189,3438;879154,0625;21353,2168;21641,46094;24572,74414;555620,629;708040,844;389001,714;3813221,75;;;;3859168,475;2717103,337;3855362,542;2266133,173;22361737,71;417744,629;15974141,16;15697151,3
2021/12/13 13:45;172824,7;151034,9;766037,5625;397218,8438;879198,125;21353,2168;21641,46094;24572,74414;555654,489;708083,177;389030,212;3813448,5;;;;3859191,886;2717115,629;3855408,597;2266149,47;22361934,64;;15974256,57;15697265,62
2021/12/13 14:00;172824,7;151034,9;766077,375;397248,3125;879242,1875;21353,2168;21641,46094;24572,74414;555688,043;708126,159;389058,757;3813674,75;;;;3859216,536;2717127,399;3855452,88;2266166,005;22362123,79;417747,745;15974375,23;15697379,96
2021/12/13 14:15;172824,7;151034,9;766117,1875;397277,8438;879286,25;21353,2168;21641,46094;24572,74414;555721,658;708168,632;389086,626;3813900,75;;;;3859238,799;2717139,278;3855497,158;2266183,934;22362312,97;;15974493,83;15697506,71
2021/12/13 14:30;172824,7;151034,9;766157;397307,3438;879330,3125;21353,2168;21641,46094;24572,74414;555753,917;708209,929;389114,642;3814123,75;;;;3859261,343;2717150,938;3855540,083;2266200,63;22362502,57;417750,821;15974611,51;15697624,81
2021/12/13 14:45;172824,7;151034,9;766196,8125;397336,8438;879374,3125;21353,2168;21641,46094;24572,74414;555785,84;708251,303;389142,723;3814347,25;;;;3859283,992;2717162,436;3855582,954;2266217,337;22362692,53;;15974728,39;15697737,41
2021/12/13 15:00;172824,7;151034,9;766236,625;397366,375;879418,375;21353,2168;21641,46094;24572,74414;555816,674;708294,118;389170,914;3814570;;;;3859309,365;2717176,005;3855629,719;2266233,736;22362880,83;417754,075;15974845,91;15697850,36
2021/12/13 15:15;172824,7;151034,9;766276,4375;397395,9063;879462,5;21353,2168;21641,46094;24572,74414;555848,985;708338,24;389198,625;3814796;;;;3859332,094;2717187,916;3855671,824;2266250,569;22363065,04;;15974961,57;15697964,95
2021/12/13 15:30;172824,7;151034,9;766316,25;397425,375;879506,5;21353,2168;21641,46094;24572,74414;555882,346;708381,887;389226,768;3815022,5;;;;3859354,186;2717199,867;3855713,613;2266267,1;22363255,91;417757,093;15975077,74;15698083,16
2021/12/13 15:45;172824,7;151034,9;766356;397454,875;879550,5625;21353,2168;21641,46094;24572,74414;555915,644;708422,936;389254,593;3815246,5;;;;3859377,08;2717211,292;3855756,108;2266285,961;22363444,73;;15975195,86;15698214,92
2021/12/13 16:00;172824,7;151034,9;766395,8125;397484,4063;879594,625;21353,2168;21641,46094;24572,74414;555947,658;708464,569;389282,907;3815469,5;;;;3859399,898;2717222,787;3855797,991;2266302,204;22363653,92;417760,363;15975327,15;15698331,2
2021/12/13 16:15;172824,7;151034,9;766435,5625;397513,9063;879638,6875;21353,2168;21641,46094;24572,74414;555980,909;708505,936;389310,521;3815693,5;;;;3859422,828;2717234,533;3855838,246;2266318,72;22363843,55;;15975444,6;15698444,43
2021/12/13 16:30;172824,7;151034,9;766475,3125;397543,375;879682,6875;21353,2168;21641,46094;24572,74414;556011,968;708550,268;389338,66;3815918,5;;;;3859449,327;2717248,076;3855880,659;2266335,632;22364030,8;417763,412;15975558,75;15698556,43
2021/12/13 16:45;172824,7;151034,9;766515,0625;397572,8438;879726,6875;21353,2168;21641,46094;24572,74414;556043,412;708592,615;389366,589;3816142;;;;3859471,42;2717259,624;3855928,885;2266351,728;22364214,22;;15975677,01;15698686,74
2021/12/13 17:00;172824,7;151034,9;766554,75;397602,2813;879770,625;21353,2168;21641,46094;24572,74414;556075,935;708633,531;389394,945;3816364,25;;;;3859493,958;2717271,278;3855971,79;2266368,541;22364399,35;417766,444;15975793,24;15698804,76
2021/12/13 17:15;172824,7;151034,9;766594,4375;397631,75;879814,5625;21353,2168;21641,46094;24572,74414;556109,334;708674,973;389422,842;3816588,5;;;;3859516,463;2717282,83;3856012,218;2266384,79;22364611,81;;15975909,51;15698923,66
2021/12/13 17:30;172824,7;151034,9;766634,0625;397661,1875;879858,5;21353,2168;21641,46094;24572,74414;556142,151;708715,361;389450,77;3816810,75;;;;3859539,53;2717294,521;3856052,423;2266402,917;22364797,77;417769,509;15976027,36;15699039,94
2021/12/13 17:45;172824,7;151034,9;766673,75;397690,5938;879902,4375;21353,2168;21641,46094;24572,74414;556174,354;708757,489;389478,64;3817034;;;;3859565,639;2717306,334;3856094,359;2266418,36;22364979,74;;15976143,71;15699148,59
2021/12/13 18:00;172824,7;151034,9;766713,375;397719,9688;879946,375;21353,2168;21641,46094;24572,74414;556206,011;708798,22;389506,864;3817256;;;;3859588,653;2717317,929;3856136,398;2266433,559;22365158,1;417772,775;15976259,69;15699260,35
2021/12/13 18:15;172824,7;151034,9;766753;397749,3438;879990,3125;21353,2168;21641,46094;24572,74414;556237,873;708839,709;389534,575;3817478,25;;;;3859611,948;2717331,092;3856179,111;2266448,678;22365368,36;;15976377,66;15699378,75
2021/12/13 18:30;172824,7;151034,9;766792,625;397778,75;880034,25;21353,2168;21641,46094;24572,74414;556269,444;708881,077;389562,561;3817699,75;;;;3859633,957;2717342,611;3856219,461;2266463,811;22365550,25;417775,796;15976494,25;15699495,18
2021/12/13 18:45;172824,7;151034,9;766832,25;397808,125;880078,1875;21353,2168;21641,46094;24572,74414;556300,995;708921,905;389590,233;3817921,25;;;;3859657,259;2717354,775;3856261,894;2266480,01;22365736,2;;15976611,92;15699626,84
2021/12/13 19:00;172824,7;151034,9;766871,9375;397837,4688;880122,125;21353,2168;21641,46094;24572,74414;556333,295;708964,726;389617,883;3818144,25;;;;3859683,425;2717366,706;3856299,338;2266497,22;22365922,43;417778,906;15976744,7;15699738,85
2021/12/13 19:15;172824,7;151034,9;766911,625;397866,8438;880166,0625;21353,2168;21641,46094;24572,74414;556365,863;709004,851;389645,645;3818366,5;;;;3859707,072;2717379,087;3856336,533;2266512,7;22366113,81;;15976860,66;15699855
2021/12/13 19:30;172824,7;151034,9;766951,3125;397896,2188;880210,0625;21353,2168;21641,46094;24572,74414;556398,556;709045,664;389673,585;3818588,75;;;;3859728,273;2717392,059;3856376,222;2266527,033;22366280,48;417781,997;15976966,87;15699964,29
2021/12/13 19:45;172824,7;151034,9;766990,9375;397925,5938;880254;21353,2168;21641,46094;24572,74414;556430,411;709086,384;389701,85;3818810,5;;;;3859753,747;2717403,663;3856412,555;2266542,983;22366466,22;;15977097,99;15700083,4
2021/12/13 20:00;172824,7;151034,9;767030,625;397954,9375;880298;21353,2168;21641,46094;24572,74414;556462,262;709128,876;389729,629;3819033,75;;;;3859776,533;2717415,577;3856449,55;2266559,436;22366647,33;417785,281;15977216,32;15700202,17
2021/12/13 20:15;172824,7;151034,9;767070,375;397984,3438;880342,0625;21353,2168;21641,46094;24572,74414;556492,899;709169,863;389757,723;3819255,25;;;;3859799,29;2717427,399;3856486,311;2266578,655;22366831,77;;15977334,01;15700317,46
2021/12/13 20:30;172824,7;151034,9;767110,125;398013,7188;880386,125;21353,2168;21641,46094;24572,74414;556525,112;709211,545;389785,49;3819477,75;;;;3859821,963;2717441,056;3856529,604;2266595,075;22367041,42;417788,368;15977450,54;15700437,16
2021/12/13 20:45;172824,7;151034,9;767149,875;398043,125;880430,1875;21353,2168;21641,46094;24572,74414;556556,868;709251,544;389813,47;3819699,5;;;;3859844,947;2717452,508;3856565,701;2266610,245;22367215,31;;15977567,32;15700568,21
2021/12/13 21:00;172824,7;151034,9;767189,625;398072,5;880474,3125;21353,2168;21641,46094;24572,74414;556590,082;709292,928;389841,26;3819922,5;;;;3859870,97;2717464,167;3856601,717;2266626,448;22367394,79;417791,381;15977679,56;15700684,33
2021/12/13 21:15;172824,7;151034,9;767229,4375;398101,9063;880518,5;21353,2168;21641,46094;24572,74414;556622,452;709333,996;389869,046;3820145;;;;3859893,925;2717476,196;3856639,22;2266644,684;22367599,21;;15977793,89;15700800,98
2021/12/13 21:30;172824,7;151034,9;767269,25;398131,2813;880562,625;21353,2168;21641,46094;24572,74414;556654,002;709374,34;389896,537;3820367;;;;3859917,054;2717489,416;3856676,278;2266660,614;22367777,75;417794,715;15977927,8;15700918,7
2021/12/13 21:45;172824,7;151034,9;767309,0625;398160,6563;880606,8125;21353,2168;21641,46094;24572,74414;556685,654;709414,828;389924,498;3820588;;;;3859940,588;2717500,879;3856713,159;2266676,896;22367957,44;;15978042,29;15701036,46
2021/12/13 22:00;172824,7;151034,9;767348,8125;398190;880650,875;21353,2168;21641,46094;24572,74414;556716,562;709455,898;389952,518;3820808,5;;;;3859966,75;2717512,641;3856754,728;2266691,585;22368132,48;417797,708;15978156,12;15701151,54
2021/12/13 22:15;172824,7;151034,9;767388,625;398219,4063;880694,9375;21353,2168;21641,46094;24572,74414;556748,273;709496,309;389980,809;3821030,75;;;;3859989,926;2717524,219;3856792,021;2266705,336;22368340,3;;15978271,88;15701264,64
2021/12/13 22:30;172824,7;151034,9;767428,375;398248,7813;880738,9375;21353,2168;21641,46094;24572,74414;556780,474;709537,834;390008,384;3821253,25;;;;3860013,655;2717535,925;3856827,498;2266722,759;22368519,42;417801,019;15978389,47;15701378,57
2021/12/13 22:45;172824,7;151034,9;767468,0625;398278,125;880782,875;21353,2168;21641,46094;24572,74414;556811,734;709578,63;390036,345;3821474,75;;;;3860037,15;2717547,984;3856869,245;2266738,748;22368703,6;;15978506,24;15701493,94
2021/12/13 23:00;172824,7;151034,9;767507,75;398307,4063;880826,75;21353,2168;21641,46094;24572,74414;556845,321;709619,167;390064,142;3821697;;;;3860060,412;2717559,685;3856905,871;2266754,762;22368884,7;417804,06;15978618,22;15701621,65
2021/12/13 23:15;172824,7;151034,9;767547,3125;398336,6875;880870,5;21353,2168;21641,46094;24572,74414;556877,746;709661,129;390092,33;3821920;;;;3860083,448;2717571,68;3856942,613;2266770,868;22369070,21;;15978735,63;15701735,63
2021/12/13 23:30;172824,7;151034,9;767586,875;398365,9063;880914,1875;21353,2168;21641,46094;24572,74414;556909,405;709702,641;390120,415;3822141,75;;;;3860108,913;2717583,577;3856980,423;2266786,382;22369248,92;417807,192;15978851,93;15701851,65
