Timestamp;JB1_TEM4.J_TEM_4_Generator_A_Supply#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_Generator_B_Supply#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_Main_Incomer_8420#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_Mechanical_UPS_A#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_Mechanical_UPS_B#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_MLV_A#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_MLV_B#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_UPS_System_A#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_UPS_System_B#Real Energy Into the Load#kWh;JB1_TEM4.JB1_TEM4_HVAC_System_A#Real Energy Into the Load#kWh;JB1_TEM4.JB1_TEM4_HVAC_System_B#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_GCL_UPS_System_B#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_GCL_UPS_System_C#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_Gen_A_Supply#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_Gen_B_Supply#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_Gen_C_Supply#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_HVAC_Ssystem_A#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_HVAC_System_B#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_HVAC_System_C#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_Main_Incomer_LSVP#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_MLV_A#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_MLV_B#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_MLV_C#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5A_UPS_System_A#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5B_UPS_System_B#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5C_UPS_System_C#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM5_GCL_UPS_System_A#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Generator_A_Supply#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Generator_B_Supply#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Generator_C_Supply#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_HVAC_System_A#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_HVAC_System_B#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_HVAC_System_C#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Main_Incomer_HT#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Mechanical_UPS_A#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Mechanical_UPS_B#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Mechanical_UPS_C#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_MLV_A#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_MLV_B#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_MLV_C#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_UPS_System_A#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_UPS_System_B#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_UPS_System_C#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_CCL_UPS_A#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_CCL_UPS_B#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_CCL_UPS_C#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_GCL_UPS_A#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_GCL_UPS_B#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_GCL_UPS_C#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_Generator_A_Supply#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_Generator_B_Supply#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_Generator_C_Supply#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_HVAC_B#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_HVAC_C#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_Hvac_System_A#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_Main_Incomer_HT#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_MLV_A#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_MLV_B#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_MLV_C#Real Energy Into the Load#kWh
2021/12/26 21:30;48025,43;20280,719;23645794;2362493,628;2387142,875;14935400,56;13452006,18;9447908,054;8621861,488;1644276,711;1655243,483;1149837,637;683562,652;40262,16016;37763,36328;25466,05859;2404243,57;1022543,923;1642544,262;28127268;11330777,44;10106699,67;9434922,752;6180879;6686097;5659694;1237829,358;16588,01172;18828,53906;18525,13086;983932,778;783774,78;1030112,957;16514976;440778,291;458007,633;417252,718;5765956,678;5862229,774;6048889,373;3505058,5;3697601,5;3621909,75;3863700,5;3000454;3064581,5;416816,506;399708,256;392568,157;17656,54297;16106,11523;18673,60938;952277,826;929902,332;694051,107;12440090;5417658,522;4853520,212;5577066,562
2021/12/26 21:45;48025,43;20280,719;23646048;2362512,082;2387161,995;14935523,99;13452121,08;9447994,741;8621935,952;1644287,312;1655258,995;1149848,372;683572,271;40262,16016;37763,36328;25466,05859;2404246,129;1022576,482;1642568,116;28127624;11330879,4;10106835,88;9435040,98;6180962;6686184;5659773,5;1237840,569;16588,01172;18828,53906;18525,13086;983934,9;783792,182;1030131,431;16515203;440782,393;458012,415;417256,872;5766019,043;5862310,579;6048968,928;3505110,5;3697656,5;3621962,75;3863778,75;3000525,75;3064654;416819,582;399714,698;392574,649;17656,54297;16106,11523;18673,60938;952294,725;929933,39;694052,949;12440398;5417746,47;4853619,273;5577181,13
2021/12/26 22:00;48025,43;20280,719;23646304;2362530,421;2387181,139;14935646,98;13452237,12;9448081,426;8622010,52;1644297,446;1655275,424;1149859,117;683581,898;40262,16016;37763,36328;25466,05859;2404248,702;1022609,123;1642593,692;28127984;11330982,11;10106972,65;9435160,936;6181045,5;6686270,5;5659852,5;1237851,734;16588,01172;18828,53906;18525,13086;983936,939;783809,541;1030149,861;16515430;440786,46;458017,141;417260,972;5766081,266;5862391,473;6049048,309;3505162,25;3697711,25;3622015,25;3863856,5;3000597,25;3064726,5;416822,735;399721,188;392581,162;17656,54297;16106,11523;18673,60938;952312,043;929964,393;694054,799;12440706;5417834,739;4853719,21;5577296,131
2021/12/26 22:15;48025,43;20280,719;23646560;2362548,72;2387200,202;14935771,52;13452353,34;9448168,391;8622085,207;1644308,853;1655292,006;1149869,877;683591,523;40262,16016;37763,36328;25466,05859;2404251,309;1022641,42;1642620,821;28128344;11331084,12;10107109,23;9435282,153;6181129;6686357,5;5659932,5;1237862,944;16588,01172;18828,53906;18525,13086;983938,938;783826,311;1030168,284;16515655;440790,52;458021,853;417265,072;5766143,449;5862471,759;6049126,75;3505214,25;3697766;3622068,25;3863935,25;3000669;3064799,5;416825,883;399727,631;392587,636;17656,54297;16106,11523;18673,60938;952328,401;929994,413;694056,638;12441014;5417923,443;4853818,41;5577410,037
2021/12/26 22:30;48025,43;20280,719;23646814;2362567,061;2387219,273;14935894,44;13452468,85;9448254,993;8622159,914;1644318,94;1655307,961;1149880,659;683601,084;40262,16016;37763,36328;25466,05859;2404253,969;1022674,012;1642645,352;28128702;11331187,29;10107246,42;9435399,89;6181212;6686445;5660012;1237874,177;16588,01172;18828,53906;18525,13086;983940,41;783843,288;1030187,027;16515880;440794,603;458026,584;417269,184;5766204,222;5862551,981;6049206,585;3505266;3697820,75;3622121;3864013,5;3000740,5;3064872;416829,161;399734,205;392594,255;17656,54297;16106,11523;18673,60938;952345,425;930025,657;694058,48;12441323;5418010,888;4853917,826;5577525,55
2021/12/26 22:45;48025,43;20280,719;23647070;2362585,352;2387238,241;14936017,76;13452584,5;9448341,735;8622234,527;1644329,386;1655324,265;1149891,454;683610,696;40262,16016;37763,36328;25466,05859;2404256,664;1022706,486;1642670,051;28129062;11331290,06;10107383,18;9435518,155;6181295,5;6686532;5660091,5;1237885,4;16588,01172;18828,53906;18525,13086;983942,513;783860,264;1030205,489;16516105;440798,661;458031,272;417273,264;5766264,958;5862632,234;6049285,825;3505318;3697875,5;3622173,75;3864091,75;3000812;3064944,75;416832,193;399740,468;392600,541;17656,54297;16106,11523;18673,60938;952363,155;930056,857;694060,324;12441633;5418098,951;4854018,338;5577640,243
2021/12/26 23:00;48025,43;20280,719;23647326;2362603,792;2387257,287;14936141,86;13452700,22;9448428,219;8622308,974;1644340,734;1655340,542;1149902,217;683620,3;40262,16016;37763,36328;25466,05859;2404259,282;1022733,992;1642696,201;28129418;11331393,01;10107515,3;9435639,058;6181379;6686619;5660171;1237896,593;16588,01172;18828,53906;18525,13086;983944,037;783876,663;1030224,07;16516327;440802,706;458035,949;417277,318;5766325,208;5862711,837;6049364,354;3505369,5;3697930,25;3622226,5;3864169,75;3000883,25;3065017,25;416835,199;399746,706;392606,826;17656,54297;16106,11523;18673,60938;952380,239;930083,455;694062,179;12441935;5418187,264;4854116,921;5577750,203
2021/12/26 23:15;48025,43;20280,719;23647580;2362622,34;2387276,328;14936265,34;13452815,69;9448515,046;8622383,714;1644350,909;1655356,373;1149913,073;683629,857;40262,16016;37763,36328;25466,05859;2404261,962;1022758,045;1642725,545;28129772;11331495,34;10107643,55;9435763,066;6181462,5;6686706,5;5660250,5;1237907,912;16588,01172;18828,53906;18525,13086;983945,931;783893,493;1030242,52;16516552;440806,805;458040,723;417281,465;5766386,881;5862791,769;6049443,853;3505421,25;3697984,75;3622279;3864247,75;3000954,75;3065089,75;416838,048;399752,883;392613,032;17656,54297;16106,11523;18673,60938;952397,389;930105,873;694064,027;12442234;5418275,199;4854216,654;5577856,24
2021/12/26 23:30;48025,43;20280,719;23647834;2362640,832;2387295,431;14936389,79;13452929,65;9448601,836;8622458,283;1644362,408;1655370,866;1149923,878;683639,472;40262,16016;37763,36328;25466,05859;2404264,492;1022790,474;1642759,445;28130140;11331598,28;10107780,33;9435891,123;6181545,5;6686793,5;5660330;1237919,149;16588,01172;18828,53906;18525,13086;983947,972;783910,208;1030261,478;16516777;440810,87;458045,437;417285,548;5766448,607;5862871,457;6049523,296;3505472,75;3698039,25;3622331,5;3864325,75;3001026,25;3065162,25;416841,017;399759,247;392619,429;17656,54297;16106,11523;18673,60938;952414,778;930127,941;694065,998;12442532;5418362,099;4854315,794;5577961,549
2021/12/26 23:45;48025,43;20280,719;23648090;2362659,449;2387314,571;14936513,39;13453044,55;9448688,352;8622532,77;1644372,939;1655386,284;1149934,628;683649,076;40262,16016;37763,36328;25466,05859;2404266,953;1022822,83;1642789,198;28130506;11331700,14;10107917,2;9436015,243;6181629;6686880,5;5660409,5;1237930,312;16588,01172;18828,53906;18525,13086;983949,774;783926,395;1030280,041;16517001;440814,948;458050,159;417289,64;5766510,159;5862950,582;6049601,822;3505524;3698093,5;3622384,25;3864404,25;3001097,5;3065234,75;416843,922;399765,254;392626,226;17656,54297;16106,11523;18673,60938;952431,888;930149,011;694068,967;12442833;5418451,349;4854414,907;5578066,981
2021/12/27 00:00;48025,43;20280,719;23648342;2362678,137;2387333,76;14936637,29;13453158,68;9448774,784;8622607,223;1644383,785;1655400,971;1149945,357;683658,682;40262,16016;37763,36328;25466,05859;2404269,678;1022854,957;1642813,706;28130864;11331802,92;10108053,65;9436133,923;6181712;6686967;5660489;1237941,47;16588,01172;18828,53906;18525,13086;983951,829;783943,018;1030298,793;16517225;440819,021;458054,854;417293,73;5766571,694;5863030,094;6049681,219;3505575,25;3698147,75;3622436,75;3864482,25;3001168,75;3065307,25;416846,784;399771,153;392633,111;17656,54297;16106,11523;18673,60938;952448,714;930170,804;694071,173;12443131;5418539,503;4854513,296;5578172,533
2021/12/27 00:15;48025,43;20280,719;23648600;2362696,845;2387353,015;14936761,64;13453275,52;9448861,634;8622681,951;1644394,932;1655417,898;1149956,094;683668,297;40262,16016;37763,36328;25466,05859;2404272,326;1022885,047;1642838,878;28131220;11331905,5;10108188,57;9436252,275;6181795,5;6687054,5;5660568,5;1237952,634;16588,01172;18828,53906;18525,13086;983953,871;783959,246;1030317,376;16517449;440823,057;458059,517;417297,785;5766633,37;5863109,25;6049759,573;3505626,75;3698202;3622489,25;3864560,5;3001240,5;3065380;416849,608;399777,058;392640;17656,54297;16106,11523;18673,60938;952465,573;930193,651;694073,038;12443431;5418627,094;4854612,237;5578280,207
2021/12/27 00:30;48025,43;20280,719;23648856;2362715,547;2387372,159;14936885,51;13453391,9;9448948,247;8622756,419;1644405,629;1655434,797;1149966,903;683677,855;40262,16016;37763,36328;25466,05859;2404274,769;1022905,276;1642864,825;28131568;11332007,79;10108313,15;9436371,246;6181879;6687141,5;5660648,5;1237963,879;16588,01172;18828,53906;18525,13086;983955,257;783975,88;1030335,975;16517672;440827,135;458064,233;417301,899;5766693,752;5863188,497;6049838,786;3505678;3698256,25;3622541,75;3864639;3001311,75;3065452,5;416852,519;399783,094;392647,055;17656,54297;16106,11523;18673,60938;952482,546;930215,643;694074,895;12443730;5418714,771;4854711,252;5578386,271
2021/12/27 00:45;48025,43;20280,719;23649110;2362733,938;2387391,087;14937008,43;13453506,51;9449034,669;8622830,964;1644415,742;1655450,109;1149977,694;683687,433;40262,16016;37763,36328;25466,05859;2404277,56;1022936,638;1642899,077;28131934;11332110,86;10108447,92;9436499,36;6181962,5;6687228,5;5660728;1237975,13;16588,01172;18828,53906;18525,13086;983957,286;783993,148;1030354,924;16517895;440831,165;458068,91;417305,942;5766753,872;5863268,345;6049918,3;3505729;3698310,25;3622594,25;3864716,75;3001383;3065525;416855,466;399789,418;392653,831;17656,54297;16106,11523;18673,60938;952498,761;930239,79;694076,762;12444031;5418802,752;4854809,22;5578494,705
2021/12/27 01:00;48025,43;20280,719;23649366;2362752,473;2387410,136;14937132,76;13453621,75;9449121,173;8622905,26;1644427,281;1655466,078;1149988,445;683697,041;40262,16016;37763,36328;25466,05859;2404280,387;1022969,113;1642928,988;28132300;11332213,55;10108585,19;9436623,858;6182046;6687316;5660807,5;1237986,293;16588,01172;18828,53906;18525,13086;983959,063;784009,411;1030373,227;16518116;440835,176;458073,554;417309,956;5766813,652;5863347,168;6049995,979;3505780,25;3698364,25;3622646,5;3864794,5;3001454;3065597,5;416858,445;399795,873;392660,575;17656,54297;16106,11523;18673,60938;952516,418;930264,254;694078,622;12444333;5418890,633;4854909,285;5578602,767
2021/12/27 01:15;48025,43;20280,719;23649618;2362770,874;2387429,064;14937255,93;13453735,93;9449207,747;8622979,769;1644437,499;1655481,015;1149999,169;683706,635;40262,16016;37763,36328;25466,05859;2404282,907;1023001,561;1642959,002;28132666;11332316,54;10108721,87;9436748,379;6182129,5;6687403,5;5660887,5;1237997,45;16588,01172;18828,53906;18525,13086;983960,7;784025,741;1030391,597;16518339;440839,193;458078,202;417313,969;5766874,628;5863425,902;6050074,798;3505831,5;3698418,25;3622699;3864872,75;3001525;3065670;416861,39;399802,308;392667,297;17656,54297;16106,11523;18673,60938;952533,413;930288,296;694080,471;12444634;5418977,257;4855007,781;5578711,195
2021/12/27 01:30;48025,43;20280,719;23649872;2362789,286;2387448,123;14937378,9;13453851,41;9449294,3;8623054,269;1644447,818;1655497,058;1150009,877;683716,238;40262,16016;37763,36328;25466,05859;2404285,717;1023033,969;1642984,233;28133026;11332418,65;10108858,61;9436868,223;6182212,5;6687490,5;5660967,5;1238008,592;16588,01172;18828,53906;18525,13086;983962,866;784042,509;1030410,554;16518562;440843,271;458082,908;417318,065;5766936,041;5863505,065;6050153,647;3505882,25;3698472,25;3622751,25;3864950,5;3001596;3065742,5;416864,297;399808,704;392673,979;17656,54297;16106,11523;18673,60938;952550,435;930311,293;694082,327;12444934;5419064,664;4855106,971;5578817,675
2021/12/27 01:45;48025,43;20280,719;23650126;2362807,735;2387467,282;14937502,35;13453965,64;9449380,602;8623128,619;1644458,604;1655511,952;1150020,216;683725,416;40262,16016;37763,36328;25466,05859;2404291,885;1023066,236;1643004,513;28133384;11332525,3;10108994,79;9436981,954;6182296;6687577,5;5661047;1238019,945;16588,01172;18828,53906;18525,13086;983964,761;784058,633;1030429,012;16518784;440847,316;458087,588;417322,135;5766997,085;5863583,653;6050232,037;3505933,25;3698526;3622803,75;3865028,25;3001666,75;3065814,75;416867,169;399815,119;392680,567;17656,54297;16106,11523;18673,60938;952567,48;930334,231;694084,186;12445233;5419152,159;4855205,051;5578924,616
2021/12/27 02:00;48025,43;20280,719;23650378;2362826,419;2387486,52;14937624,4;13454079,52;9449467,011;8623202,943;1644467,905;1655526,479;1150030,002;683734,027;40262,16016;37763,36328;25466,05859;2404304,854;1023093,477;1643022,489;28133736;11332638,45;10109125,08;9437091,838;6182379;6687664,5;5661126;1238031,582;16588,01172;18828,53906;18525,13086;983966,46;784075,5;1030447,625;16519007;440851,337;458092,224;417326,16;5767057,648;5863662,568;6050310,994;3505984;3698579,75;3622855,5;3865105,25;3001737,25;3065887;416870,131;399821,651;392687,222;17656,54297;16106,11523;18673,60938;952585,132;930356,462;694086,726;12445530;5419239,743;4855304,814;5579030,179
2021/12/27 02:15;48025,43;20280,719;23650628;2362844,785;2387505,616;14937745,91;13454193,45;9449553,588;8623277,486;1644476,966;1655540,877;1150039,629;683742,469;40262,16016;37763,36328;25466,05859;2404325,071;1023112,866;1643041,968;28134090;11332758,73;10109247,17;9437203,67;6182462,5;6687751,5;5661205,5;1238043,243;16588,01172;18828,53906;18525,13086;983967,929;784091,437;1030466,117;16519226;440855,365;458096,885;417330,206;5767116,829;5863740,928;6050388,731;3506034,75;3698633,5;3622907,75;3865183;3001808;3065959,5;416873,296;399828,396;392694,096;17656,54297;16106,11523;18673,60938;952602,491;930379,775;694089,453;12445831;5419327,496;4855403,62;5579138,083
2021/12/27 02:30;48025,43;20280,719;23650880;2362863,088;2387524,654;14937868,73;13454306,69;9449639,966;8623351,793;1644487,616;1655555,149;1150049,266;683750,921;40262,16016;37763,36328;25466,05859;2404345,071;1023132,723;1643058,113;28134444;11332879,54;10109369,8;9437313,025;6182546;6687838,5;5661285;1238054,947;16588,01172;18828,53906;18525,13086;983970,194;784107,619;1030484,747;16519449;440859,402;458101,576;417334,275;5767177,185;5863819,426;6050467,619;3506085,5;3698687,25;3622959,75;3865260,5;3001878,5;3066031,75;416876,718;399835,378;392701,225;17656,54297;16106,11523;18673,60938;952619,986;930402,909;694091,302;12446132;5419415,523;4855503,475;5579245,007
2021/12/27 02:45;48025,43;20280,719;23651130;2362881,556;2387543,639;14937990,23;13454419,17;9449726,319;8623426,104;1644496,667;1655568,592;1150058,9;683759,373;40262,16016;37763,36328;25466,05859;2404365,23;1023151,893;1643071,31;28134794;11332999,56;10109492,19;9437419,742;6182629;6687926;5661365;1238066,634;16588,01172;18828,53906;18525,13086;983971,474;784124,247;1030504,719;16519672;440863,438;458106,273;417338,34;5767237,451;5863898,302;6050547,534;3506136,25;3698741;3623011,75;3865338;3001949,25;3066104,25;416880,391;399842,658;392708,586;17656,54297;16106,11523;18673,60938;952637,502;930425,797;694093,153;12446434;5419503,67;4855603,241;5579352,872
2021/12/27 03:00;48025,43;20280,719;23651380;2362900,014;2387562,635;14938111,39;13454531,08;9449812,639;8623500,402;1644505,304;1655581,602;1150068,524;683767,826;40262,16016;37763,36328;25466,05859;2404385,596;1023172,348;1643084,36;28135146;11333121,04;10109615,13;9437526,41;6182712,5;6688013;5661444,5;1238078,329;16588,01172;18828,53906;18525,13086;983973,455;784140,772;1030522,378;16519892;440867,448;458110,903;417342,379;5767298,238;5863976,918;6050624,514;3506187;3698794,75;3623063,75;3865415;3002019,75;3066176,5;416884,012;399849,853;392715,857;17656,54297;16106,11523;18673,60938;952655,181;930450,648;694095,002;12446735;5419590,529;4855703,176;5579461,778
2021/12/27 03:15;48025,43;20280,719;23651630;2362918,272;2387581,713;14938235,18;13454642,71;9449899,205;8623574,92;1644516,813;1655593,93;1150078,139;683776,279;40262,16016;37763,36328;25466,05859;2404405,399;1023193,624;1643097,433;28135498;11333241;10109739,6;9437632,849;6182796;6688100,5;5661524,5;1238090,039;16588,01172;18828,53906;18525,13086;983975,041;784157,537;1030540,095;16520114;440871,457;458115,549;417346,434;5767358,815;5864055,967;6050702,402;3506237,75;3698848,5;3623115,75;3865492,75;3002090,5;3066249;416887,499;399856,874;392722,936;17656,54297;16106,11523;18673,60938;952671,583;930475,27;694096,842;12447038;5419677,968;4855801,809;5579571,081
2021/12/27 03:30;48025,43;20280,719;23651880;2362936,395;2387600,786;14938357,8;13454754,09;9449985,547;8623649,202;1644527,408;1655606,138;1150087,767;683784,735;40262,16016;37763,36328;25466,05859;2404423,931;1023212,019;1643112,159;28135846;11333360,05;10109860,67;9437739,867;6182879,5;6688188;5661603,5;1238101,736;16588,01172;18828,53906;18525,13086;983976,946;784173,192;1030558,458;16520333;440875,452;458120,202;417350,467;5767418,294;5864133,922;6050779,951;3506288,25;3698902;3623167,75;3865569,75;3002161,25;3066321,5;416890,709;399863,567;392729,696;17656,54297;16106,11523;18673,60938;952688,29;930498,538;694098,691;12447336;5419765,641;4855900,319;5579678,066
2021/12/27 03:45;48025,43;20280,719;23652130;2362954,505;2387619,879;14938480,69;13454865,74;9450072,032;8623723,51;1644538,127;1655618,692;1150097,347;683793,184;40262,16016;37763,36328;25466,05859;2404444,015;1023230,735;1643126,498;28136192;11333480,34;10109981,79;9437846,1;6182963;6688275;5661683;1238113,403;16588,01172;18828,53906;18525,13086;983978,455;784189,576;1030576,57;16520553;440879,46;458124,886;417354,524;5767477,251;5864212,342;6050858,124;3506339;3698955,75;3623219,5;3865647;3002231,75;3066394;416893,521;399870,419;392735,935;17656,54297;16106,11523;18673,60938;952705,374;930522,004;694100,533;12447634;5419852,124;4855999,315;5579785,129
2021/12/27 04:00;48025,43;20280,719;23652380;2362972,471;2387638,991;14938604,27;13454977,54;9450158,335;8623797,724;1644549,435;1655631,501;1150106,941;683801,634;40262,16016;37763,36328;25466,05859;2404458,94;1023245,782;1643139,352;28136532;11333595,4;10110099,62;9437951,713;6183046;6688362;5661762,5;1238125,075;16588,01172;18828,53906;18525,13086;983980,503;784205,701;1030595,134;16520775;440883,459;458129,54;417358,582;5767538,128;5864290,408;6050936,451;3506389,5;3699009,25;3623271,5;3865724,25;3002302,25;3066466,25;416896,25;399877,537;392742,005;17656,54297;16106,11523;18673,60938;952722,448;930544,873;694102,375;12447932;5419938,054;4856098,414;5579890,842
2021/12/27 04:15;48025,43;20280,719;23652630;2362990,373;2387658,194;14938726,82;13455089,54;9450244,875;8623872,175;1644559,73;1655644,12;1150116,531;683810,087;40262,16016;37763,36328;25466,05859;2404478,89;1023261,977;1643156,695;28136884;11333716,02;10110218,19;9438062,279;6183129,5;6688449,5;5661842;1238136,785;16588,01172;18828,53906;18525,13086;983982,049;784221,12;1030613,419;16520995;440887,475;458134,18;417362,635;5767598,515;5864368,281;6051014,273;3506440,25;3699063;3623323,5;3865801,75;3002373,25;3066539;416899,054;399884,711;392748,122;17656,54297;16106,11523;18673,60938;952739,143;930567,752;694104,222;12448231;5420025,537;4856197,578;5579997,184
2021/12/27 04:30;48025,43;20280,719;23652880;2363008,501;2387677,475;14938848,63;13455201,29;9450331,195;8623946,567;1644569,361;1655656,687;1150126,11;683818,528;40262,16016;37763,36328;25466,05859;2404496,674;1023277,568;1643168,191;28137224;11333833,23;10110336,69;9438167,159;6183212,5;6688536,5;5661921,5;1238148,413;16588,01172;18828,53906;18525,13086;983985,205;784233,037;1030627,936;16521209;440891,709;458138,251;417366,107;5767660,779;5864441,727;6051088,312;3506490,75;3699116,75;3623375,5;3865879;3002443,75;3066611,25;416901,952;399891,971;392754,311;17656,54297;16106,11523;18673,60938;952755,951;930591,924;694106,079;12448531;5420112,132;4856296,901;5580104,657
2021/12/27 04:45;48025,43;20280,719;23653130;2363026,657;2387696,591;14938972,01;13455311,6;9450417,521;8624020,842;1644580,437;1655667,947;1150135,649;683826,975;40262,16016;37763,36328;25466,05859;2404515,368;1023297,793;1643180,335;28137572;11333952,7;10110459,72;9438272,551;6183296;6688623,5;5662001;1238160,066;16588,01172;18828,53906;18525,13086;983991,866;784240,233;1030642,762;16521419;440896,169;458141,832;417369,158;5767725,467;5864509,945;6051161,257;3506541,25;3699170,5;3623427,25;3865956,25;3002514,5;3066683,75;416904,84;399899,165;392760,306;17656,54297;16106,11523;18673,60938;952773,361;930616,813;694109,015;12448832;5420199,22;4856396,296;5580212,932
2021/12/27 05:00;48025,43;20280,719;23653382;2363046,51;2387715,239;14939098,15;13455421,73;9450503,796;8624094,943;1644592,645;1655679,667;1150145,277;683835,418;40262,16016;37763,36328;25466,05859;2404533,338;1023315,965;1643191,951;28137918;11334070,63;10110580,63;9438377,575;6183379,5;6688710,5;5662080,5;1238171,736;16588,01172;18828,53906;18525,13086;983999,599;784247,504;1030659,992;16521633;440900,625;458145,408;417372,208;5767791,142;5864578,085;6051237,528;3506592;3699224;3623479,25;3866033,25;3002585;3066755,75;416907,667;399906,282;392766,093;17656,54297;16106,11523;18673,60938;952790,204;930640,289;694111,251;12449131;5420286,66;4856495,397;5580318,889
2021/12/27 05:15;48025,43;20280,719;23653632;2363066,455;2387733,678;14939224,27;13455531,45;9450590,029;8624169,247;1644604,592;1655691,006;1150154,77;683843,866;40262,16016;37763,36328;25466,05859;2404551,127;1023334,452;1643204,25;28138262;11334188,86;10110701,48;9438483,233;6183463;6688798;5662160;1238183,387;16588,01172;18828,53906;18525,13086;984006,901;784255,273;1030677,754;16521849;440905,061;458148,993;417375,228;5767857,632;5864647,164;6051313,907;3506642,5;3699277,75;3623531,25;3866110,5;3002655,75;3066828,5;416910,656;399913,297;392771,79;17656,54297;16106,11523;18673,60938;952807,12;930663,492;694113,092;12449429;5420374,123;4856594,223;5580425,568
2021/12/27 05:30;48025,43;20280,719;23653882;2363084,268;2387752,586;14939346,39;13455642,34;9450676,223;8624243,452;1644615,153;1655703,025;1150164,397;683852,317;40262,16016;37763,36328;25466,05859;2404568,783;1023353,477;1643217,056;28138608;11334306,79;10110822,57;9438589,128;6183546;6688885;5662239,5;1238195,072;16588,01172;18828,53906;18525,13086;984013,884;784261,775;1030693,292;16522061;440909,291;458152,529;417378,239;5767923,616;5864714,66;6051388,035;3506693;3699331,5;3623583;3866187,75;3002726,5;3066900,75;416913,582;399920,446;392777,619;17656,54297;16106,11523;18673,60938;952824,058;930686,115;694114,943;12449727;5420461,376;4856693,712;5580530,786
2021/12/27 05:45;48025,43;20280,719;23654128;2363102,303;2387771,581;14939467,4;13455753,43;9450762,415;8624317,703;1644624,667;1655715,082;1150173,897;683860,758;40262,16016;37763,36328;25466,05859;2404588,758;1023370,978;1643231,862;28138956;11334426,41;10110942,89;9438697,081;6183629,5;6688972;5662318,5;1238206,766;16588,01172;18828,53906;18525,13086;984021,088;784269,532;1030707,556;16522273;440913,461;458156,113;417381,265;5767989,738;5864783,682;6051461,427;3506743,75;3699385,25;3623635;3866264,75;3002797;3066973,25;416916,545;399927,056;392783,446;17656,54297;16106,11523;18673,60938;952841,841;930708,709;694116,793;12450024;5420548,353;4856792,771;5580636,811
