"Time stamp","Value","Events","Comment","User"
"2022/02/25 13:30:00","12 616 544,10","","",""
"2022/02/25 13:00:00","12 616 326,45","","",""
"2022/02/25 12:30:00","12 616 107,59","","",""
"2022/02/25 12:00:00","12 615 889,12","","",""
"2022/02/25 11:30:00","12 615 670,93","","",""
"2022/02/25 11:00:00","12 615 451,91","","",""
"2022/02/25 10:30:00","12 615 233,97","","",""
"2022/02/25 10:00:00","12 615 015,13","","",""
"2022/02/25 09:30:00","12 614 797,08","","",""
"2022/02/25 09:00:00","12 614 578,48","","",""
"2022/02/25 08:30:00","12 614 361,22","","",""
"2022/02/25 08:00:00","12 614 142,54","","",""
"2022/02/25 07:30:00","12 613 924,65","","",""
"2022/02/25 07:00:00","12 613 707,82","","",""
"2022/02/25 06:30:00","12 613 489,84","","",""
"2022/02/25 06:00:00","12 613 272,73","","",""
"2022/02/25 05:30:00","12 613 055,31","","",""
"2022/02/25 05:00:00","12 612 838,64","","",""
"2022/02/25 04:30:00","12 612 621,47","","",""
"2022/02/25 04:00:00","12 612 404,50","","",""
"2022/02/25 03:30:00","12 612 188,08","","",""
"2022/02/25 03:00:00","12 611 971,20","","",""
"2022/02/25 02:30:00","12 611 753,90","","",""
"2022/02/25 02:00:00","12 611 537,38","","",""
"2022/02/25 01:30:00","12 611 320,70","","",""
"2022/02/25 01:00:00","12 611 103,36","","",""
"2022/02/25 00:30:00","12 610 886,33","","",""
"2022/02/25 00:00:00","12 610 669,71","","",""
"2022/02/24 23:30:00","12 610 451,35","","",""
"2022/02/24 23:00:00","12 610 233,36","","",""
"2022/02/24 22:30:00","12 610 015,36","","",""
"2022/02/24 22:00:00","12 609 796,91","","",""
"2022/02/24 21:30:00","12 609 579,65","","",""
"2022/02/24 21:00:00","12 609 361,73","","",""
"2022/02/24 20:30:00","12 609 142,58","","",""
"2022/02/24 20:00:00","12 608 924,30","","",""
"2022/02/24 19:30:00","12 608 705,95","","",""
"2022/02/24 19:00:00","12 608 488,38","","",""
"2022/02/24 18:30:00","12 608 271,14","","",""
"2022/02/24 18:00:00","12 608 052,74","","",""
"2022/02/24 17:30:00","12 607 835,31","","",""
"2022/02/24 17:00:00","12 607 616,75","","",""
"2022/02/24 16:30:00","12 607 398,69","","",""
"2022/02/24 16:00:00","12 607 181,29","","",""
"2022/02/24 15:30:00","12 606 962,23","","",""
"2022/02/24 15:00:00","12 606 744,60","","",""
"2022/02/24 14:30:00","12 606 526,06","","",""
"2022/02/24 14:00:00","12 606 308,81","","",""
"2022/02/24 13:30:00","12 606 089,54","","",""
"2022/02/24 13:00:00","12 605 871,65","","",""
"2022/02/24 12:30:00","12 605 653,47","","",""
"2022/02/24 12:00:00","12 605 435,08","","",""
"2022/02/24 11:30:00","12 605 217,35","","",""
"2022/02/24 11:00:00","12 604 998,76","","",""
"2022/02/24 10:30:00","12 604 780,34","","",""
"2022/02/24 10:00:00","12 604 562,11","","",""
"2022/02/24 09:30:00","12 604 344,83","","",""
"2022/02/24 09:00:00","12 604 126,41","","",""
"2022/02/24 08:30:00","12 603 908,61","","",""
"2022/02/24 08:00:00","12 603 691,47","","",""
"2022/02/24 07:30:00","12 603 474,02","","",""
"2022/02/24 07:00:00","12 603 256,79","","",""
"2022/02/24 06:30:00","12 603 040,32","","",""
"2022/02/24 06:00:00","12 602 823,96","","",""
"2022/02/24 05:30:00","12 602 607,29","","",""
"2022/02/24 05:00:00","12 602 390,63","","",""
"2022/02/24 04:30:00","12 602 175,11","","",""
"2022/02/24 04:00:00","12 601 958,82","","",""
"2022/02/24 03:30:00","12 601 742,14","","",""
"2022/02/24 03:00:00","12 601 525,74","","",""
"2022/02/24 02:30:00","12 601 309,38","","",""
"2022/02/24 02:00:00","12 601 092,87","","",""
"2022/02/24 01:30:00","12 600 875,60","","",""
"2022/02/24 01:00:00","12 600 658,94","","",""
"2022/02/24 00:30:00","12 600 442,11","","",""
"2022/02/24 00:00:00","12 600 224,58","","",""
"2022/02/23 23:30:00","12 600 007,80","","",""
"2022/02/23 23:00:00","12 599 790,03","","",""
"2022/02/23 22:30:00","12 599 573,62","","",""
"2022/02/23 22:00:00","12 599 355,05","","",""
"2022/02/23 21:30:00","12 599 137,30","","",""
"2022/02/23 21:00:00","12 598 919,00","","",""
"2022/02/23 20:30:00","12 598 702,17","","",""
"2022/02/23 20:00:00","12 598 483,07","","",""
"2022/02/23 19:30:00","12 598 265,01","","",""
"2022/02/23 19:00:00","12 598 047,13","","",""
"2022/02/23 18:30:00","12 597 828,93","","",""
"2022/02/23 18:00:00","12 597 611,21","","",""
"2022/02/23 17:30:00","12 597 393,47","","",""
"2022/02/23 17:00:00","12 597 175,31","","",""
"2022/02/23 16:30:00","12 596 957,83","","",""
"2022/02/23 16:00:00","12 596 739,39","","",""
"2022/02/23 15:30:00","12 596 521,13","","",""
"2022/02/23 15:00:00","12 596 303,75","","",""
"2022/02/23 14:30:00","12 596 086,06","","",""
"2022/02/23 14:00:00","12 595 867,95","","",""
"2022/02/23 13:30:00","12 595 650,41","","",""
"2022/02/23 13:00:00","12 595 432,09","","",""
"2022/02/23 12:30:00","12 595 214,00","","",""
"2022/02/23 12:00:00","12 594 995,45","","",""
"2022/02/23 11:30:00","12 594 777,38","","",""
"2022/02/23 11:00:00","12 594 559,13","","",""
"2022/02/23 10:30:00","12 594 340,92","","",""
"2022/02/23 10:00:00","12 594 122,11","","",""
"2022/02/23 09:30:00","12 593 904,05","","",""
"2022/02/23 09:00:00","12 593 685,82","","",""
"2022/02/23 08:30:00","12 593 468,14","","",""
"2022/02/23 08:00:00","12 593 250,21","","",""
"2022/02/23 07:30:00","12 593 032,66","","",""
"2022/02/23 07:00:00","12 592 815,28","","",""
"2022/02/23 06:30:00","12 592 598,30","","",""
"2022/02/23 06:00:00","12 592 381,63","","",""
"2022/02/23 05:30:00","12 592 164,63","","",""
"2022/02/23 05:00:00","12 591 948,42","","",""
"2022/02/23 04:30:00","12 591 731,77","","",""
"2022/02/23 04:00:00","12 591 515,18","","",""
"2022/02/23 03:30:00","12 591 299,00","","",""
"2022/02/23 03:00:00","12 591 082,66","","",""
"2022/02/23 02:30:00","12 590 865,53","","",""
"2022/02/23 02:00:00","12 590 648,53","","",""
"2022/02/23 01:30:00","12 590 432,24","","",""
"2022/02/23 01:00:00","12 590 214,86","","",""
"2022/02/23 00:30:00","12 589 998,36","","",""
"2022/02/23 00:00:00","12 589 781,49","","",""
"2022/02/22 23:30:00","12 589 563,59","","",""
"2022/02/22 23:00:00","12 589 346,35","","",""
"2022/02/22 22:30:00","12 589 128,56","","",""
"2022/02/22 22:00:00","12 588 911,08","","",""
"2022/02/22 21:30:00","12 588 692,75","","",""
"2022/02/22 21:00:00","12 588 475,00","","",""
"2022/02/22 20:30:00","12 588 255,95","","",""
"2022/02/22 20:00:00","12 588 037,77","","",""
"2022/02/22 19:30:00","12 587 819,28","","",""
"2022/02/22 19:00:00","12 587 601,19","","",""
"2022/02/22 18:30:00","12 587 382,93","","",""
"2022/02/22 18:00:00","12 587 164,78","","",""
"2022/02/22 17:30:00","12 586 947,13","","",""
"2022/02/22 17:00:00","12 586 728,82","","",""
"2022/02/22 16:30:00","12 586 510,88","","",""
"2022/02/22 16:00:00","12 586 292,43","","",""
"2022/02/22 15:30:00","12 586 074,44","","",""
"2022/02/22 15:00:00","12 585 856,53","","",""
"2022/02/22 14:30:00","12 585 637,96","","",""
"2022/02/22 14:00:00","12 585 419,38","","",""
"2022/02/22 13:30:00","12 585 201,16","","",""
"2022/02/22 13:00:00","12 584 982,69","","",""
"2022/02/22 12:30:00","12 584 764,33","","",""
"2022/02/22 12:00:00","12 584 545,61","","",""
"2022/02/22 11:30:00","12 584 327,42","","",""
"2022/02/22 11:00:00","12 584 108,38","","",""
"2022/02/22 10:30:00","12 583 890,36","","",""
"2022/02/22 10:00:00","12 583 671,84","","",""
"2022/02/22 09:30:00","12 583 454,03","","",""
"2022/02/22 09:00:00","12 583 235,77","","",""
"2022/02/22 08:30:00","12 583 017,65","","",""
"2022/02/22 08:00:00","12 582 800,79","","",""
"2022/02/22 07:30:00","12 582 582,82","","",""
"2022/02/22 07:00:00","12 582 365,64","","",""
"2022/02/22 06:30:00","12 582 148,75","","",""
"2022/02/22 06:00:00","12 581 932,64","","",""
"2022/02/22 05:30:00","12 581 715,62","","",""
"2022/02/22 05:00:00","12 581 499,07","","",""
"2022/02/22 04:30:00","12 581 282,38","","",""
"2022/02/22 04:00:00","12 581 065,98","","",""
"2022/02/22 03:30:00","12 580 849,10","","",""
"2022/02/22 03:00:00","12 580 632,62","","",""
"2022/02/22 02:30:00","12 580 416,53","","",""
"2022/02/22 02:00:00","12 580 199,67","","",""
"2022/02/22 01:30:00","12 579 982,68","","",""
"2022/02/22 01:00:00","12 579 765,76","","",""
"2022/02/22 00:30:00","12 579 548,77","","",""
"2022/02/22 00:00:00","12 579 331,10","","",""
"2022/02/21 23:30:00","12 579 113,89","","",""
"2022/02/21 23:00:00","12 578 896,70","","",""
"2022/02/21 22:30:00","12 578 678,57","","",""
"2022/02/21 22:00:00","12 578 461,24","","",""
"2022/02/21 21:30:00","12 578 243,20","","",""
"2022/02/21 21:00:00","12 578 025,56","","",""
"2022/02/21 20:30:00","12 577 807,49","","",""
"2022/02/21 20:00:00","12 577 589,68","","",""
"2022/02/21 19:30:00","12 577 372,02","","",""
"2022/02/21 19:00:00","12 577 154,62","","",""
"2022/02/21 18:30:00","12 576 936,96","","",""
"2022/02/21 18:00:00","12 576 719,48","","",""
"2022/02/21 17:30:00","12 576 501,81","","",""
"2022/02/21 17:00:00","12 576 284,43","","",""
"2022/02/21 16:30:00","12 576 066,63","","",""
"2022/02/21 16:00:00","12 575 848,66","","",""
"2022/02/21 15:30:00","12 575 631,06","","",""
"2022/02/21 15:00:00","12 575 412,75","","",""
"2022/02/21 14:30:00","12 575 195,33","","",""
"2022/02/21 14:00:00","12 574 977,48","","",""
"2022/02/21 13:30:00","12 574 759,78","","",""
"2022/02/21 13:00:00","12 574 541,77","","",""
"2022/02/21 12:30:00","12 574 323,70","","",""
"2022/02/21 12:00:00","12 574 105,48","","",""
"2022/02/21 11:30:00","12 573 887,55","","",""
"2022/02/21 11:00:00","12 573 670,39","","",""
"2022/02/21 10:30:00","12 573 451,78","","",""
"2022/02/21 10:00:00","12 573 233,81","","",""
"2022/02/21 09:30:00","12 573 016,55","","",""
"2022/02/21 09:00:00","12 572 799,05","","",""
"2022/02/21 08:30:00","12 572 581,43","","",""
"2022/02/21 08:00:00","12 572 363,95","","",""
"2022/02/21 07:30:00","12 572 146,75","","",""
"2022/02/21 07:00:00","12 571 930,56","","",""
"2022/02/21 06:30:00","12 571 713,66","","",""
"2022/02/21 06:00:00","12 571 497,64","","",""
"2022/02/21 05:30:00","12 571 281,80","","",""
"2022/02/21 05:00:00","12 571 065,33","","",""
"2022/02/21 04:30:00","12 570 849,68","","",""
"2022/02/21 04:00:00","12 570 632,85","","",""
"2022/02/21 03:30:00","12 570 417,63","","",""
"2022/02/21 03:00:00","12 570 200,70","","",""
"2022/02/21 02:30:00","12 569 984,90","","",""
"2022/02/21 02:00:00","12 569 768,47","","",""
"2022/02/21 01:30:00","12 569 552,69","","",""
"2022/02/21 01:00:00","12 569 336,73","","",""
"2022/02/21 00:30:00","12 569 120,01","","",""
"2022/02/21 00:00:00","12 568 903,84","","",""
"2022/02/20 23:30:00","12 568 686,73","","",""
"2022/02/20 23:00:00","12 568 469,55","","",""
"2022/02/20 22:30:00","12 568 252,72","","",""
"2022/02/20 22:00:00","12 568 034,64","","",""
"2022/02/20 21:30:00","12 567 817,50","","",""
"2022/02/20 21:00:00","12 567 599,53","","",""
"2022/02/20 20:30:00","12 567 382,13","","",""
"2022/02/20 20:00:00","12 567 164,48","","",""
"2022/02/20 19:30:00","12 566 946,25","","",""
"2022/02/20 19:00:00","12 566 728,90","","",""
"2022/02/20 18:30:00","12 566 511,96","","",""
"2022/02/20 18:00:00","12 566 293,75","","",""
"2022/02/20 17:30:00","12 566 076,06","","",""
"2022/02/20 17:00:00","12 565 859,20","","",""
"2022/02/20 16:30:00","12 565 641,05","","",""
"2022/02/20 16:00:00","12 565 423,64","","",""
"2022/02/20 15:30:00","12 565 205,63","","",""
"2022/02/20 15:00:00","12 564 988,17","","",""
"2022/02/20 14:30:00","12 564 770,81","","",""
"2022/02/20 14:00:00","12 564 553,12","","",""
"2022/02/20 13:30:00","12 564 335,86","","",""
"2022/02/20 13:00:00","12 564 118,77","","",""
"2022/02/20 12:30:00","12 563 901,24","","",""
"2022/02/20 12:00:00","12 563 683,02","","",""
"2022/02/20 11:30:00","12 563 465,45","","",""
"2022/02/20 11:00:00","12 563 248,05","","",""
"2022/02/20 10:30:00","12 563 031,01","","",""
"2022/02/20 10:00:00","12 562 812,61","","",""
"2022/02/20 09:30:00","12 562 595,46","","",""
"2022/02/20 09:00:00","12 562 377,90","","",""
"2022/02/20 08:30:00","12 562 160,39","","",""
"2022/02/20 08:00:00","12 561 943,25","","",""
"2022/02/20 07:30:00","12 561 726,19","","",""
"2022/02/20 07:00:00","12 561 508,95","","",""
"2022/02/20 06:30:00","12 561 291,93","","",""
"2022/02/20 06:00:00","12 561 075,25","","",""
"2022/02/20 05:30:00","12 560 859,55","","",""
"2022/02/20 05:00:00","12 560 642,51","","",""
"2022/02/20 04:30:00","12 560 425,58","","",""
"2022/02/20 04:00:00","12 560 208,52","","",""
"2022/02/20 03:30:00","12 559 992,46","","",""
"2022/02/20 03:00:00","12 559 774,58","","",""
"2022/02/20 02:30:00","12 559 557,89","","",""
"2022/02/20 02:00:00","12 559 340,64","","",""
"2022/02/20 01:30:00","12 559 123,80","","",""
"2022/02/20 01:00:00","12 558 906,43","","",""
"2022/02/20 00:30:00","12 558 689,20","","",""
"2022/02/20 00:00:00","12 558 470,53","","",""
"2022/02/19 23:30:00","12 558 253,30","","",""
"2022/02/19 23:00:00","12 558 035,17","","",""
"2022/02/19 22:30:00","12 557 817,32","","",""
"2022/02/19 22:00:00","12 557 599,18","","",""
"2022/02/19 21:30:00","12 557 381,53","","",""
"2022/02/19 21:00:00","12 557 163,84","","",""
"2022/02/19 20:30:00","12 556 945,41","","",""
"2022/02/19 20:00:00","12 556 726,30","","",""
"2022/02/19 19:30:00","12 556 508,29","","",""
"2022/02/19 19:00:00","12 556 290,35","","",""
"2022/02/19 18:30:00","12 556 072,22","","",""
"2022/02/19 18:00:00","12 555 854,56","","",""
"2022/02/19 17:30:00","12 555 636,47","","",""
"2022/02/19 17:00:00","12 555 419,39","","",""
"2022/02/19 16:30:00","12 555 201,62","","",""
"2022/02/19 16:00:00","12 554 983,20","","",""
"2022/02/19 15:30:00","12 554 765,92","","",""
"2022/02/19 15:00:00","12 554 547,79","","",""
"2022/02/19 14:30:00","12 554 330,20","","",""
"2022/02/19 14:00:00","12 554 111,93","","",""
"2022/02/19 13:30:00","12 553 894,15","","",""
"2022/02/19 13:00:00","12 553 676,45","","",""
"2022/02/19 12:30:00","12 553 458,89","","",""
"2022/02/19 12:00:00","12 553 240,63","","",""
"2022/02/19 11:30:00","12 553 023,25","","",""
"2022/02/19 11:00:00","12 552 804,87","","",""
"2022/02/19 10:30:00","12 552 587,31","","",""
"2022/02/19 10:00:00","12 552 370,44","","",""
"2022/02/19 09:30:00","12 552 152,42","","",""
"2022/02/19 09:00:00","12 551 934,66","","",""
"2022/02/19 08:30:00","12 551 717,31","","",""
"2022/02/19 08:00:00","12 551 500,17","","",""
"2022/02/19 07:30:00","12 551 283,00","","",""
"2022/02/19 07:00:00","12 551 065,73","","",""
"2022/02/19 06:30:00","12 550 848,93","","",""
"2022/02/19 06:00:00","12 550 632,59","","",""
"2022/02/19 05:30:00","12 550 414,87","","",""
"2022/02/19 05:00:00","12 550 197,84","","",""
"2022/02/19 04:30:00","12 549 981,93","","",""
"2022/02/19 04:00:00","12 549 764,59","","",""
"2022/02/19 03:30:00","12 549 547,83","","",""
"2022/02/19 03:00:00","12 549 330,38","","",""
"2022/02/19 02:30:00","12 549 113,85","","",""
"2022/02/19 02:00:00","12 548 896,30","","",""
"2022/02/19 01:30:00","12 548 679,45","","",""
"2022/02/19 01:00:00","12 548 462,13","","",""
"2022/02/19 00:30:00","12 548 244,17","","",""
"2022/02/19 00:00:00","12 548 026,26","","",""
"2022/02/18 23:30:00","12 547 808,65","","",""
"2022/02/18 23:00:00","12 547 590,70","","",""
"2022/02/18 22:30:00","12 547 373,47","","",""
"2022/02/18 22:00:00","12 547 154,66","","",""
"2022/02/18 21:30:00","12 546 936,43","","",""
"2022/02/18 21:00:00","12 546 718,46","","",""
"2022/02/18 20:30:00","12 546 499,77","","",""
"2022/02/18 20:00:00","12 546 281,52","","",""
"2022/02/18 19:30:00","12 546 063,07","","",""
"2022/02/18 19:00:00","12 545 844,62","","",""
"2022/02/18 18:30:00","12 545 626,41","","",""
"2022/02/18 18:00:00","12 545 408,53","","",""
"2022/02/18 17:30:00","12 545 190,41","","",""
"2022/02/18 17:00:00","12 544 973,22","","",""
"2022/02/18 16:30:00","12 544 754,50","","",""
"2022/02/18 16:00:00","12 544 536,09","","",""
"2022/02/18 15:30:00","12 544 318,04","","",""
"2022/02/18 15:00:00","12 544 099,39","","",""
"2022/02/18 14:30:00","12 543 881,63","","",""
"2022/02/18 14:00:00","12 543 663,01","","",""
"2022/02/18 13:30:00","12 543 444,88","","",""
"2022/02/18 13:00:00","12 543 226,45","","",""
"2022/02/18 12:30:00","12 543 008,41","","",""
"2022/02/18 12:00:00","12 542 789,82","","",""
"2022/02/18 11:30:00","12 542 571,40","","",""
"2022/02/18 11:00:00","12 542 353,09","","",""
"2022/02/18 10:30:00","12 542 134,98","","",""
"2022/02/18 10:00:00","12 541 916,43","","",""
"2022/02/18 09:30:00","12 541 698,16","","",""
"2022/02/18 09:00:00","12 541 479,74","","",""
"2022/02/18 08:30:00","12 541 262,15","","",""
"2022/02/18 08:00:00","12 541 043,79","","",""
"2022/02/18 07:30:00","12 540 825,85","","",""
"2022/02/18 07:00:00","12 540 608,30","","",""
"2022/02/18 06:30:00","12 540 391,33","","",""
"2022/02/18 06:00:00","12 540 174,61","","",""
"2022/02/18 05:30:00","12 539 957,33","","",""
"2022/02/18 05:00:00","12 539 740,64","","",""
"2022/02/18 04:30:00","12 539 524,14","","",""
"2022/02/18 04:00:00","12 539 307,67","","",""
"2022/02/18 03:30:00","12 539 090,75","","",""
"2022/02/18 03:00:00","12 538 873,61","","",""
"2022/02/18 02:30:00","12 538 656,65","","",""
"2022/02/18 02:00:00","12 538 438,94","","",""
"2022/02/18 01:30:00","12 538 222,16","","",""
"2022/02/18 01:00:00","12 538 004,57","","",""
"2022/02/18 00:30:00","12 537 787,62","","",""
"2022/02/18 00:00:00","12 537 570,54","","",""
"2022/02/17 23:30:00","12 537 353,48","","",""
"2022/02/17 23:00:00","12 537 135,84","","",""
"2022/02/17 22:30:00","12 536 918,02","","",""
"2022/02/17 22:00:00","12 536 699,34","","",""
"2022/02/17 21:30:00","12 536 480,78","","",""
"2022/02/17 21:00:00","12 536 261,96","","",""
"2022/02/17 20:30:00","12 536 043,43","","",""
"2022/02/17 20:00:00","12 535 824,98","","",""
"2022/02/17 19:30:00","12 535 606,35","","",""
"2022/02/17 19:00:00","12 535 388,01","","",""
"2022/02/17 18:30:00","12 535 169,41","","",""
"2022/02/17 18:00:00","12 534 951,42","","",""
"2022/02/17 17:30:00","12 534 733,30","","",""
"2022/02/17 17:00:00","12 534 514,96","","",""
"2022/02/17 16:30:00","12 534 297,44","","",""
"2022/02/17 16:00:00","12 534 078,99","","",""
"2022/02/17 15:30:00","12 533 860,49","","",""
"2022/02/17 15:00:00","12 533 642,34","","",""
"2022/02/17 14:30:00","12 533 424,35","","",""
"2022/02/17 14:00:00","12 533 206,37","","",""
